bat_id,datalogger,date,time,channel,BPM,power,skin_temp,time_of_day,sex,repro,age,species
150.313,8321,8/7/2014,20:39:06,11,32.2,132,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:39:08,11,32.2,131,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:39:10,11,32.2,133,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:39:34,11,32.1,135,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:39:36,11,32.1,135,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:39:38,11,32.1,135,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:39:40,11,32.1,136,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:40:04,11,32.1,135,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:40:06,11,32.1,134,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:40:08,11,32.1,134,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:40:10,11,32.1,132,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:40:12,11,32.1,134,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:40:34,11,32.1,131,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:40:36,11,32.1,134,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:40:38,11,32.1,130,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:40:40,11,32.1,132,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:40:42,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:41:04,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:41:06,11,32,134,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:41:08,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:41:10,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:41:12,11,32,130,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:41:34,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:41:36,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:41:38,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:41:40,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:41:42,11,32,132,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:42:04,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:42:06,11,32,132,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:42:08,11,32,132,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:42:10,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:42:12,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:42:34,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:42:36,11,32,134,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:42:38,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:42:40,11,32,132,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:42:42,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:43:04,11,32,134,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:43:06,11,32,132,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:43:08,11,32,135,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:43:10,11,32,132,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:43:12,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:43:34,11,32,129,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:43:36,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:43:38,11,32,134,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:43:40,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:44:04,11,32,130,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:44:06,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:44:08,11,32,132,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:44:10,11,32,130,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:44:34,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:44:36,11,32,132,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:44:38,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:44:40,11,32,131,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:45:04,11,32,134,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:45:06,11,32,134,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:45:08,11,32,132,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:45:10,11,32,133,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:45:34,11,32.1,130,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:45:36,11,32.1,129,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:45:38,11,32.1,128,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:45:40,11,32.1,129,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:46:04,11,32.3,117,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:46:06,11,32.3,122,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:46:08,11,32.3,125,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:46:10,11,32.3,120,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:46:12,11,32.3,128,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:46:34,11,32.4,130,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:46:36,11,32.4,124,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:46:38,11,32.4,126,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:46:39,11,32.4,124,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:46:41,11,32.4,129,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:47:05,11,32.4,131,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:47:07,11,32.4,129,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:47:09,11,32.4,130,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:47:11,11,32.4,128,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:47:35,11,32.4,129,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:47:37,11,32.4,127,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:47:39,11,32.4,130,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:47:41,11,32.4,131,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:48:05,11,32.4,131,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:48:06,11,32.5,128,36.865625,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:48:08,11,32.5,129,36.865625,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:48:10,11,32.4,133,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:48:34,11,32.7,127,37.1230462,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:48:36,11,32.7,130,37.1230462,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:48:38,11,32.8,138,37.2485408,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:48:40,11,32.8,135,37.2485408,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:48:41,11,32.8,136,37.2485408,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:49:05,11,32.9,130,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:49:07,11,32.9,132,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:49:09,11,32.9,134,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:49:11,11,32.9,135,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:49:34,11,32.9,130,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:49:36,11,32.9,133,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:49:38,11,32.9,127,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:49:40,11,32.9,130,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:49:42,11,32.9,129,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:50:05,11,33,110,37.4932,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:50:07,11,32.9,110,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:50:09,11,32.9,113,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:50:11,11,32.9,110,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:50:35,11,32.6,105,36.9954144,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:50:36,11,32.5,104,36.865625,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:50:38,11,32.5,108,36.865625,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:50:40,11,32.4,106,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:51:04,11,32.1,111,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:51:06,11,32.1,112,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:51:08,11,32.1,115,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:51:10,11,32,110,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:51:34,11,31.9,127,36.0404366,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:51:36,11,32,137,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:51:38,11,32,143,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:51:40,11,32,140,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:52:04,11,32.2,125,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:52:06,11,32.2,131,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:52:08,11,32.2,132,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:52:10,11,32.3,130,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:52:34,11,32.8,131,37.2485408,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:52:36,11,32.8,132,37.2485408,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:52:38,11,32.8,129,37.2485408,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:52:39,11,32.8,133,37.2485408,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:52:41,11,32.8,136,37.2485408,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:53:05,11,33.3,132,37.8446698,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:53:07,11,33.4,137,37.9577696,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:53:08,11,33.4,119,37.9577696,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:53:10,11,33.5,109,38.068875,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:53:35,11,34.2,125,38.7924832,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:53:37,11,34.2,128,38.7924832,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:53:38,11,34.3,130,38.8883678,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:53:40,11,34.4,130,38.9824416,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:54:04,11,34.7,134,39.2540022,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:54:06,11,34.8,127,39.3410368,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:54:08,11,34.8,137,39.3410368,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:54:10,11,34.8,119,39.3410368,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:54:11,11,34.8,118,39.3410368,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:54:34,11,34.6,80,39.1652384,Day,M,NR,A,MYSO
150.313,8321,8/7/2014,20:54:37,11,17.3,35,-20.1277782,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:29:27,11,37.2,170,40.9641472,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:29:28,11,37.2,106,40.9641472,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:29:30,11,37.2,110,40.9641472,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:29:31,11,37.2,161,40.9641472,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:29:33,11,37.3,159,41.0145818,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:29:56,11,37.3,171,41.0145818,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:29:57,11,37.4,144,41.0638176,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:29:59,11,37.3,78,41.0145818,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:00,11,37.3,102,41.0145818,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:02,11,37.3,85,41.0145818,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:26,11,37.2,159,40.9641472,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:28,11,37.1,157,40.9124934,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:29,11,37.1,158,40.9124934,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:31,11,37,156,40.8596,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:33,11,37,160,40.8596,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:54,11,36.5,158,40.575825,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:56,11,36.4,156,40.5150656,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:58,11,36.3,156,40.4529238,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:30:59,11,36.3,156,40.4529238,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:31:01,11,36.2,156,40.3893792,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:31:24,11,35.7,159,40.0499002,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:31:26,11,35.7,160,40.0499002,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:31:28,11,35.7,159,40.0499002,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:31:30,11,35.6,157,39.9775104,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:31:31,11,35.6,158,39.9775104,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:31:55,11,35.1,158,39.5919694,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:31:57,11,35,156,39.51,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:31:58,11,34.9,155,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:32:00,11,34.9,155,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:32:02,11,34.8,155,39.3410368,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:32:24,11,34.5,152,39.074725,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:32:26,11,34.5,151,39.074725,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:32:28,11,34.5,155,39.074725,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:32:30,11,34.4,152,38.9824416,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:32:31,11,34.4,153,38.9824416,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:32:56,11,34.1,157,38.6947674,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:32:58,11,34.1,158,38.6947674,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:32:59,11,34.1,156,38.6947674,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:33:01,11,34.1,155,38.6947674,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:33:26,11,34.2,128,38.7924832,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:33:28,11,34.2,125,38.7924832,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:33:29,11,34.3,127,38.8883678,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:33:31,11,34.3,127,38.8883678,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:33:56,11,34.7,123,39.2540022,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:33:58,11,34.7,123,39.2540022,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:34:00,11,34.7,123,39.2540022,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:34:02,11,34.8,124,39.3410368,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:34:03,11,34.8,123,39.3410368,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:34:26,11,34.9,124,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:34:27,11,34.9,125,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:34:29,11,34.9,121,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:34:31,11,34.9,123,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:34:32,11,34.9,122,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:34:57,11,34.9,122,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:34:58,11,34.9,123,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:35:00,11,34.9,121,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:35:02,11,34.9,122,39.4263626,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:35:26,11,34.7,120,39.2540022,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:35:28,11,34.7,118,39.2540022,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:35:29,11,34.7,117,39.2540022,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:35:31,11,34.7,119,39.2540022,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:35:33,11,34.7,120,39.2540022,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:35:55,11,34.5,118,39.074725,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:35:57,11,34.5,122,39.074725,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:35:59,11,34.5,117,39.074725,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:36:01,11,34.5,120,39.074725,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:36:02,11,34.4,120,38.9824416,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:36:27,11,34.2,117,38.7924832,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:36:29,11,34.2,119,38.7924832,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:36:30,11,34.2,123,38.7924832,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:36:32,11,34.2,121,38.7924832,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:36:57,11,34.1,120,38.6947674,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:36:58,11,34.1,119,38.6947674,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:37:00,11,34.1,119,38.6947674,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:37:02,11,34.1,120,38.6947674,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:37:27,11,33.8,118,38.3904288,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:37:28,11,33.8,118,38.3904288,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:37:30,11,33.8,119,38.3904288,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:37:32,11,33.8,118,38.3904288,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:37:57,11,33.8,120,38.3904288,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:37:59,11,33.8,122,38.3904288,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:38:00,11,33.8,120,38.3904288,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:38:02,11,33.8,118,38.3904288,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:38:25,11,33.7,119,38.2851842,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:38:27,11,33.7,119,38.2851842,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:38:29,11,33.7,119,38.2851842,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:38:31,11,33.7,118,38.2851842,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:38:32,11,33.7,119,38.2851842,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:38:56,11,33.5,118,38.068875,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:38:57,11,33.5,121,38.068875,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:38:59,11,33.5,119,38.068875,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:39:01,11,33.5,121,38.068875,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:39:03,11,33.5,118,38.068875,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:39:26,11,33.3,120,37.8446698,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:39:28,11,33.2,121,37.7295552,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:39:30,11,33.2,119,37.7295552,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:39:32,11,33.2,117,37.7295552,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:39:55,11,32.9,120,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:39:57,11,32.9,118,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:39:59,11,32.9,119,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:40:01,11,32.9,117,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:40:03,11,32.9,117,37.3719186,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:40:26,11,32.6,120,36.9954144,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:40:28,11,32.6,120,36.9954144,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:40:30,11,32.6,122,36.9954144,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:40:32,11,32.5,118,36.865625,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:40:56,11,32.3,112,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:40:58,11,32.3,96,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:41:00,11,32.3,104,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:41:02,11,32.3,106,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:41:26,11,32,84,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:41:28,11,32,85,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:41:30,11,32,82,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:41:32,11,32,82,36.1836,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:41:56,11,32.1,59,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:41:58,11,32.2,60,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:00,11,32.2,58,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:01,11,32.2,62,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:03,11,32.2,61,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:26,11,32.3,63,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:28,11,32.3,66,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:29,11,32.3,64,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:31,11,32.3,62,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:33,11,32.2,61,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:55,11,32.3,67,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:57,11,32.3,65,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:42:59,11,32.3,71,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:43:01,11,32.3,100,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:43:03,11,32.3,80,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:43:27,11,32.6,71,36.9954144,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:43:29,11,32.6,70,36.9954144,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:43:31,11,32.6,70,36.9954144,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:43:32,11,32.6,70,36.9954144,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:43:56,11,32.4,69,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:43:58,11,32.4,69,36.7336576,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:44:00,11,32.3,71,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:44:02,11,32.3,71,36.5994918,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:44:26,11,32.1,71,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:44:28,11,32.1,71,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:44:30,11,32.2,69,36.4631072,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:44:32,11,32.1,67,36.3244834,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:44:56,11,31.9,72,36.0404366,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:44:58,11,31.8,75,35.8949728,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:45:00,11,31.8,72,35.8949728,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:45:02,11,31.8,71,35.8949728,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:45:27,11,31.4,70,35.2897056,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:45:28,11,31.4,72,35.2897056,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:45:30,11,31.4,71,35.2897056,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:45:32,11,31.4,72,35.2897056,Day,M,NR,A,MYSO
150.313,8321,8/8/2014,6:45:55,11,31.1,69,34.8106014,Day,M,NR,A,MYSO
