bat_id,datalogger,date,time,BPM,skin_temp,time_of_day,sex,repro,age,species
150.227,8322,7/30/2014,0:19:36,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:20:29,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:20:32,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:20:34,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:21:30,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:21:32,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:21:35,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:22:30,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:22:33,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:22:36,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:23:31,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:23:34,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:24:29,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:24:32,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:24:34,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:25:30,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:25:33,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:25:35,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:26:31,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:26:33,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:26:36,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:27:29,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:27:32,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:27:34,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:28:30,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:28:32,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:28:35,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:29:31,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:29:33,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:29:36,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:30:29,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:30:31,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:30:34,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:31:30,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:31:32,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:31:35,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:32:30,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:32:33,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:32:36,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:33:29,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:33:31,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:33:34,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:34:30,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:34:32,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:34:35,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:35:30,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:35:33,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:35:35,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:36:29,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:36:31,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:36:34,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:37:30,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:37:32,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:37:35,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:38:30,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:38:33,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:38:35,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:39:29,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:39:31,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:39:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:40:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:40:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:40:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:41:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:41:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:41:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:42:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:42:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:42:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:43:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:43:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:43:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:44:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:44:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:45:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:45:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:45:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:46:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:46:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:46:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:47:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:47:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:47:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:48:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:48:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:48:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:49:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:49:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:49:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:50:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:50:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:50:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:51:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:51:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:51:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:52:27,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:52:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:52:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:53:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:53:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:53:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:54:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:54:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:54:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:55:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:55:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:55:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:56:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:56:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:56:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:57:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:57:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:58:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:58:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:58:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:59:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:59:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,0:59:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:00:27,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:00:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:00:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:01:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:01:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:01:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:02:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:02:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:02:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:03:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:03:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:03:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:04:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:04:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:04:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:05:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:05:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:05:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:06:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:06:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:06:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:07:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:07:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:07:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:08:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:08:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:08:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:09:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:09:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:09:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:10:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:10:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:10:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:11:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:11:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:11:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:12:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:12:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:13:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:13:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:13:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:14:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:14:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:14:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:15:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:15:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:15:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:16:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:16:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:16:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:17:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:17:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:17:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:18:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:18:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:18:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:19:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:19:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:20:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:20:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:20:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:21:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:21:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:21:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:22:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:22:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:22:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:23:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:23:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:23:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:24:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:24:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:24:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:25:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:25:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:25:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:26:28,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:26:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:26:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:27:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:27:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:27:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:28:30,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:28:33,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:28:35,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:29:29,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:29:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:29:34,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:30:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:30:32,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:30:35,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:31:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:31:31,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:31:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:32:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:32:32,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:32:35,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:33:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:33:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:33:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:34:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:34:32,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:34:34,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:35:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:35:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:35:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:36:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:36:32,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:36:34,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:37:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:37:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:37:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:38:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:38:32,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:38:34,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:39:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:39:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:39:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:40:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:40:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:40:34,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:41:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:41:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:41:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:42:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:42:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:42:34,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:43:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:43:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:43:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:44:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:44:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:44:34,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:45:27,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:45:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:45:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:46:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:46:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:46:34,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:47:27,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:47:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:47:32,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:48:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:48:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:48:34,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:49:26,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:49:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:49:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:50:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:50:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:50:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:51:26,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:51:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:51:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:52:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:52:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:52:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:53:26,23.6,13.144384,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:53:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:53:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:54:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:54:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:54:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:55:26,23.7,13.578002,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:55:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:55:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:56:27,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:56:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:56:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:57:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:57:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:58:27,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:58:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:58:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:59:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,1:59:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:00:27,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:00:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:00:32,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:01:29,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:01:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:02:27,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:02:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:02:32,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:03:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:03:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:04:27,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:04:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:04:32,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:05:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:05:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:05:34,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:06:27,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:06:30,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:06:32,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:07:28,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:07:31,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:07:33,23.5,12.70625,Night,F,PL,A,MYSE
150.227,8322,7/30/2014,2:08:28,23.5,12.70625,Night,F,PL,A,MYSE
