Day,Species,Bat freq,Datalogger,Date,BPM,Power,day_name,Time,date_time,Temp
Day,MYSE,150.227,8322,7/30/2014,26.4,147,Jul_30,12:34:22,7/30/14 12:34,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,145,Jul_30,12:34:24,7/30/14 12:34,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,146,Jul_30,12:35:19,7/30/14 12:35,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,147,Jul_30,12:35:21,7/30/14 12:35,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,148,Jul_30,12:35:24,7/30/14 12:35,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,147,Jul_30,12:36:18,7/30/14 12:36,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,146,Jul_30,12:36:20,7/30/14 12:36,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,145,Jul_30,12:36:23,7/30/14 12:36,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,148,Jul_30,12:37:17,7/30/14 12:37,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,147,Jul_30,12:37:20,7/30/14 12:37,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,148,Jul_30,12:37:22,7/30/14 12:37,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,146,Jul_30,12:37:24,7/30/14 12:37,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,72,Jul_30,12:38:19,7/30/14 12:38,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,71,Jul_30,12:38:21,7/30/14 12:38,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,73,Jul_30,12:38:23,7/30/14 12:38,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,73,Jul_30,12:39:18,7/30/14 12:39,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,73,Jul_30,12:39:20,7/30/14 12:39,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,71,Jul_30,12:39:22,7/30/14 12:39,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,158,Jul_30,12:40:17,7/30/14 12:40,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,158,Jul_30,12:40:19,7/30/14 12:40,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,163,Jul_30,12:40:22,7/30/14 12:40,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,160,Jul_30,12:40:24,7/30/14 12:40,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,162,Jul_30,12:41:18,7/30/14 12:41,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,161,Jul_30,12:41:21,7/30/14 12:41,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,161,Jul_30,12:41:23,7/30/14 12:41,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,160,Jul_30,12:42:18,7/30/14 12:42,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,159,Jul_30,12:42:20,7/30/14 12:42,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.3,158,Jul_30,12:42:22,7/30/14 12:42,23.345578
Day,MYSE,150.227,8322,7/30/2014,26.4,159,Jul_30,12:42:24,7/30/14 12:42,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.3,159,Jul_30,12:43:17,7/30/14 12:43,23.345578
Day,MYSE,150.227,8322,7/30/2014,26.3,156,Jul_30,12:43:19,7/30/14 12:43,23.345578
Day,MYSE,150.227,8322,7/30/2014,26.3,160,Jul_30,12:43:21,7/30/14 12:43,23.345578
Day,MYSE,150.227,8322,7/30/2014,26.3,159,Jul_30,12:43:24,7/30/14 12:43,23.345578
Day,MYSE,150.227,8322,7/30/2014,26.4,160,Jul_30,12:44:18,7/30/14 12:44,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,160,Jul_30,12:44:21,7/30/14 12:44,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,161,Jul_30,12:44:23,7/30/14 12:44,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,161,Jul_30,12:45:18,7/30/14 12:45,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,160,Jul_30,12:45:20,7/30/14 12:45,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,159,Jul_30,12:45:22,7/30/14 12:45,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,160,Jul_30,12:45:24,7/30/14 12:45,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,159,Jul_30,12:46:20,7/30/14 12:46,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,158,Jul_30,12:46:22,7/30/14 12:46,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,161,Jul_30,12:46:24,7/30/14 12:46,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,156,Jul_30,12:47:19,7/30/14 12:47,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,160,Jul_30,12:47:21,7/30/14 12:47,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,159,Jul_30,12:47:24,7/30/14 12:47,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,158,Jul_30,12:48:18,7/30/14 12:48,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,160,Jul_30,12:48:20,7/30/14 12:48,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,160,Jul_30,12:48:23,7/30/14 12:48,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,161,Jul_30,12:48:25,7/30/14 12:48,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,159,Jul_30,12:49:20,7/30/14 12:49,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,159,Jul_30,12:49:22,7/30/14 12:49,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,161,Jul_30,12:49:24,7/30/14 12:49,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,161,Jul_30,12:50:19,7/30/14 12:50,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,158,Jul_30,12:50:21,7/30/14 12:50,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,158,Jul_30,12:50:23,7/30/14 12:50,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,162,Jul_30,12:50:25,7/30/14 12:50,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,159,Jul_30,12:51:20,7/30/14 12:51,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.5,156,Jul_30,12:51:22,7/30/14 12:51,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.4,158,Jul_30,12:51:24,7/30/14 12:51,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,160,Jul_30,12:52:19,7/30/14 12:52,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,159,Jul_30,12:52:21,7/30/14 12:52,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.4,159,Jul_30,12:52:23,7/30/14 12:52,23.666336
Day,MYSE,150.227,8322,7/30/2014,26.5,158,Jul_30,12:53:18,7/30/14 12:53,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,161,Jul_30,12:53:20,7/30/14 12:53,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,12:53:22,7/30/14 12:53,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,160,Jul_30,12:53:25,7/30/14 12:53,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,160,Jul_30,12:54:19,7/30/14 12:54,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,162,Jul_30,12:54:21,7/30/14 12:54,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,161,Jul_30,12:54:24,7/30/14 12:54,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,12:55:18,7/30/14 12:55,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,12:55:20,7/30/14 12:55,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,12:55:22,7/30/14 12:55,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,160,Jul_30,12:55:25,7/30/14 12:55,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,12:56:19,7/30/14 12:56,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,160,Jul_30,12:56:21,7/30/14 12:56,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,12:56:24,7/30/14 12:56,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,12:57:18,7/30/14 12:57,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,160,Jul_30,12:57:20,7/30/14 12:57,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,158,Jul_30,12:57:22,7/30/14 12:57,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,12:57:25,7/30/14 12:57,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,12:58:19,7/30/14 12:58,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,156,Jul_30,12:58:21,7/30/14 12:58,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,157,Jul_30,12:58:23,7/30/14 12:58,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,12:59:18,7/30/14 12:59,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,12:59:20,7/30/14 12:59,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,159,Jul_30,12:59:22,7/30/14 12:59,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,12:59:24,7/30/14 12:59,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:00:19,7/30/14 13:00,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:00:21,7/30/14 13:00,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,157,Jul_30,13:00:23,7/30/14 13:00,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:01:20,7/30/14 13:01,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,156,Jul_30,13:01:22,7/30/14 13:01,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,159,Jul_30,13:01:24,7/30/14 13:01,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:02:18,7/30/14 13:02,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:02:20,7/30/14 13:02,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,162,Jul_30,13:02:23,7/30/14 13:02,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:02:25,7/30/14 13:02,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,159,Jul_30,13:03:19,7/30/14 13:03,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:03:21,7/30/14 13:03,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,159,Jul_30,13:03:24,7/30/14 13:03,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,13:04:18,7/30/14 13:04,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,13:04:20,7/30/14 13:04,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,160,Jul_30,13:04:22,7/30/14 13:04,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,13:04:25,7/30/14 13:04,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,158,Jul_30,13:05:19,7/30/14 13:05,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,158,Jul_30,13:05:21,7/30/14 13:05,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,161,Jul_30,13:05:23,7/30/14 13:05,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,157,Jul_30,13:06:18,7/30/14 13:06,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,13:06:20,7/30/14 13:06,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,156,Jul_30,13:06:22,7/30/14 13:06,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,160,Jul_30,13:06:25,7/30/14 13:06,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,159,Jul_30,13:07:19,7/30/14 13:07,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,160,Jul_30,13:07:21,7/30/14 13:07,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,161,Jul_30,13:07:23,7/30/14 13:07,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,156,Jul_30,13:08:18,7/30/14 13:08,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,157,Jul_30,13:08:20,7/30/14 13:08,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,160,Jul_30,13:08:22,7/30/14 13:08,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.5,158,Jul_30,13:08:24,7/30/14 13:08,23.98325
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:09:19,7/30/14 13:09,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,156,Jul_30,13:09:21,7/30/14 13:09,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:09:23,7/30/14 13:09,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,157,Jul_30,13:10:20,7/30/14 13:10,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,159,Jul_30,13:10:22,7/30/14 13:10,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:10:24,7/30/14 13:10,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:11:18,7/30/14 13:11,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,159,Jul_30,13:11:21,7/30/14 13:11,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:11:23,7/30/14 13:11,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:11:25,7/30/14 13:11,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:12:18,7/30/14 13:12,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:12:21,7/30/14 13:12,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,159,Jul_30,13:12:23,7/30/14 13:12,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,157,Jul_30,13:13:17,7/30/14 13:13,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:13:19,7/30/14 13:13,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,159,Jul_30,13:13:21,7/30/14 13:13,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,159,Jul_30,13:13:24,7/30/14 13:13,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:14:18,7/30/14 13:14,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:14:20,7/30/14 13:14,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:14:22,7/30/14 13:14,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,160,Jul_30,13:15:16,7/30/14 13:15,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,161,Jul_30,13:15:19,7/30/14 13:15,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,161,Jul_30,13:15:21,7/30/14 13:15,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,158,Jul_30,13:15:23,7/30/14 13:15,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.6,157,Jul_30,13:16:17,7/30/14 13:16,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:16:19,7/30/14 13:16,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:16:22,7/30/14 13:16,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:16:24,7/30/14 13:16,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.6,161,Jul_30,13:17:18,7/30/14 13:17,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.7,160,Jul_30,13:17:20,7/30/14 13:17,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.6,160,Jul_30,13:17:22,7/30/14 13:17,24.296344
Day,MYSE,150.227,8322,7/30/2014,26.7,161,Jul_30,13:18:16,7/30/14 13:18,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:18:19,7/30/14 13:18,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:18:21,7/30/14 13:18,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:18:23,7/30/14 13:18,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,161,Jul_30,13:19:17,7/30/14 13:19,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,161,Jul_30,13:19:19,7/30/14 13:19,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:19:22,7/30/14 13:19,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,160,Jul_30,13:19:24,7/30/14 13:19,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,162,Jul_30,13:20:18,7/30/14 13:20,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,161,Jul_30,13:20:20,7/30/14 13:20,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,157,Jul_30,13:20:22,7/30/14 13:20,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,162,Jul_30,13:21:16,7/30/14 13:21,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,158,Jul_30,13:21:19,7/30/14 13:21,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:21:21,7/30/14 13:21,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,160,Jul_30,13:21:23,7/30/14 13:21,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,158,Jul_30,13:22:17,7/30/14 13:22,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:22:19,7/30/14 13:22,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:22:21,7/30/14 13:22,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,158,Jul_30,13:22:24,7/30/14 13:22,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:23:18,7/30/14 13:23,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:23:20,7/30/14 13:23,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:23:22,7/30/14 13:23,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,158,Jul_30,13:24:18,7/30/14 13:24,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,159,Jul_30,13:24:20,7/30/14 13:24,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,157,Jul_30,13:24:23,7/30/14 13:24,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,161,Jul_30,13:25:17,7/30/14 13:25,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,161,Jul_30,13:25:19,7/30/14 13:25,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,160,Jul_30,13:25:21,7/30/14 13:25,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.7,161,Jul_30,13:25:23,7/30/14 13:25,24.605642
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:26:17,7/30/14 13:26,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:26:19,7/30/14 13:26,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,162,Jul_30,13:26:22,7/30/14 13:26,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:26:24,7/30/14 13:26,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:27:17,7/30/14 13:27,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:27:20,7/30/14 13:27,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,161,Jul_30,13:27:22,7/30/14 13:27,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:28:18,7/30/14 13:28,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:28:20,7/30/14 13:28,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:28:22,7/30/14 13:28,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:29:16,7/30/14 13:29,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,162,Jul_30,13:29:18,7/30/14 13:29,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,157,Jul_30,13:29:21,7/30/14 13:29,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:29:23,7/30/14 13:29,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:30:17,7/30/14 13:30,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:30:19,7/30/14 13:30,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,161,Jul_30,13:30:21,7/30/14 13:30,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:30:23,7/30/14 13:30,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:31:17,7/30/14 13:31,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:31:19,7/30/14 13:31,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,162,Jul_30,13:31:22,7/30/14 13:31,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,162,Jul_30,13:32:18,7/30/14 13:32,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:32:20,7/30/14 13:32,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:32:22,7/30/14 13:32,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:33:18,7/30/14 13:33,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,161,Jul_30,13:33:20,7/30/14 13:33,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:33:22,7/30/14 13:33,24.911168
Day,MYSE,150.227,8322,7/30/2014,27,161,Jul_30,13:34:16,7/30/14 13:34,25.511
Day,MYSE,150.227,8322,7/30/2014,26.9,160,Jul_30,13:34:18,7/30/14 13:34,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.9,157,Jul_30,13:34:20,7/30/14 13:34,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.9,160,Jul_30,13:34:23,7/30/14 13:34,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.9,161,Jul_30,13:35:16,7/30/14 13:35,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:35:19,7/30/14 13:35,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:35:21,7/30/14 13:35,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:35:23,7/30/14 13:35,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:36:17,7/30/14 13:36,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,156,Jul_30,13:36:19,7/30/14 13:36,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:36:21,7/30/14 13:36,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,162,Jul_30,13:36:23,7/30/14 13:36,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,157,Jul_30,13:37:17,7/30/14 13:37,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:37:19,7/30/14 13:37,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:37:22,7/30/14 13:37,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:38:17,7/30/14 13:38,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:38:20,7/30/14 13:38,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:38:22,7/30/14 13:38,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.9,160,Jul_30,13:39:18,7/30/14 13:39,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.8,161,Jul_30,13:39:20,7/30/14 13:39,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:39:22,7/30/14 13:39,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:40:16,7/30/14 13:40,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:40:18,7/30/14 13:40,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:40:20,7/30/14 13:40,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,161,Jul_30,13:40:23,7/30/14 13:40,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.9,159,Jul_30,13:41:16,7/30/14 13:41,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.9,160,Jul_30,13:41:18,7/30/14 13:41,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.9,160,Jul_30,13:41:21,7/30/14 13:41,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.9,160,Jul_30,13:41:23,7/30/14 13:41,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:42:17,7/30/14 13:42,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:42:19,7/30/14 13:42,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,160,Jul_30,13:42:21,7/30/14 13:42,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:42:23,7/30/14 13:42,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:43:17,7/30/14 13:43,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,161,Jul_30,13:43:19,7/30/14 13:43,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,156,Jul_30,13:43:21,7/30/14 13:43,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,159,Jul_30,13:44:17,7/30/14 13:44,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,161,Jul_30,13:44:20,7/30/14 13:44,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:44:22,7/30/14 13:44,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.9,158,Jul_30,13:45:18,7/30/14 13:45,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.9,158,Jul_30,13:45:20,7/30/14 13:45,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.9,161,Jul_30,13:45:22,7/30/14 13:45,25.212946
Day,MYSE,150.227,8322,7/30/2014,26.8,155,Jul_30,13:46:16,7/30/14 13:46,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,157,Jul_30,13:46:18,7/30/14 13:46,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,161,Jul_30,13:46:20,7/30/14 13:46,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.8,158,Jul_30,13:46:23,7/30/14 13:46,24.911168
Day,MYSE,150.227,8322,7/30/2014,26.9,159,Jul_30,13:47:16,7/30/14 13:47,25.212946
