Bat freq,Species,Datalogger,Download date,Recording date,Time,Channel,BPM,Antenna,Power,Day,Date_Time,Temp
150.189,MYSE,8322,7/15/2014,7/14/2014,11:48:52,4,17.7,AH0,95,Day,7/14/2014 11:48,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:49:09,4,17.7,AH0,99,Day,7/14/2014 11:49,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:49:13,4,17.7,AH0,107,Day,7/14/2014 11:49,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:49:30,4,17.7,AH0,98,Day,7/14/2014 11:49,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:49:33,4,17.7,AH0,99,Day,7/14/2014 11:49,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:49:51,4,17.7,AH0,99,Day,7/14/2014 11:49,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:49:54,4,17.7,AH0,108,Day,7/14/2014 11:49,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:50:11,4,17.7,AH0,105,Day,7/14/2014 11:50,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:50:15,4,17.7,AH0,102,Day,7/14/2014 11:50,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:50:32,4,17.7,AH0,100,Day,7/14/2014 11:50,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:50:35,4,17.7,AH0,99,Day,7/14/2014 11:50,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:50:52,4,17.7,AH0,100,Day,7/14/2014 11:50,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:51:09,4,17.7,AH0,97,Day,7/14/2014 11:51,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:51:12,4,17.7,AH0,81,Day,7/14/2014 11:51,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:51:29,4,17.7,AH0,107,Day,7/14/2014 11:51,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:51:33,4,17.7,AH0,102,Day,7/14/2014 11:51,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:51:50,4,17.7,AH0,99,Day,7/14/2014 11:51,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:51:52,4,17.7,AH0,100,Day,7/14/2014 11:51,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:52:10,4,17.7,AH0,99,Day,7/14/2014 11:52,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:52:13,4,17.7,AH0,101,Day,7/14/2014 11:52,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:52:30,4,17.7,AH0,107,Day,7/14/2014 11:52,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:52:34,4,17.7,AH0,103,Day,7/14/2014 11:52,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:52:51,4,17.7,AH0,104,Day,7/14/2014 11:52,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:52:54,4,17.7,AH0,104,Day,7/14/2014 11:52,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:53:11,4,17.7,AH0,103,Day,7/14/2014 11:53,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:53:14,4,17.7,AH0,103,Day,7/14/2014 11:53,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:53:31,4,17.7,AH0,103,Day,7/14/2014 11:53,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:53:35,4,17.7,AH0,107,Day,7/14/2014 11:53,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:53:52,4,17.7,AH0,92,Day,7/14/2014 11:53,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:53:55,4,17.7,AH0,103,Day,7/14/2014 11:53,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:54:12,4,17.7,AH0,88,Day,7/14/2014 11:54,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:54:15,4,17.7,AH0,93,Day,7/14/2014 11:54,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:56:31,4,17.8,AH0,106,Day,7/14/2014 11:56,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,11:56:34,4,17.8,AH0,85,Day,7/14/2014 11:56,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,11:56:51,4,17.7,AH0,78,Day,7/14/2014 11:56,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:56:54,4,17.7,AH0,73,Day,7/14/2014 11:56,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:57:11,4,17.7,AH0,82,Day,7/14/2014 11:57,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:57:14,4,17.7,AH0,76,Day,7/14/2014 11:57,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:57:31,4,17.7,AH0,58,Day,7/14/2014 11:57,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:57:35,4,17.7,AH0,74,Day,7/14/2014 11:57,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:57:52,4,17.7,AH0,84,Day,7/14/2014 11:57,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:57:55,4,17.7,AH0,85,Day,7/14/2014 11:57,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:58:12,4,17.7,AH0,77,Day,7/14/2014 11:58,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:58:29,4,17.7,AH0,71,Day,7/14/2014 11:58,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:58:32,4,17.7,AH0,76,Day,7/14/2014 11:58,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:58:49,4,17.7,AH0,85,Day,7/14/2014 11:58,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:58:53,4,17.7,AH0,93,Day,7/14/2014 11:58,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:59:10,4,17.7,AH0,91,Day,7/14/2014 11:59,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:59:13,4,17.7,AH0,81,Day,7/14/2014 11:59,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:59:30,4,17.7,AH0,74,Day,7/14/2014 11:59,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:59:33,4,17.7,AH0,72,Day,7/14/2014 11:59,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:59:50,4,17.7,AH0,78,Day,7/14/2014 11:59,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,11:59:54,4,17.7,AH0,42,Day,7/14/2014 11:59,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:00:10,4,17.7,AH0,84,Day,7/14/2014 12:00,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:00:14,4,17.7,AH0,86,Day,7/14/2014 12:00,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:00:31,4,17.7,AH0,62,Day,7/14/2014 12:00,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:00:34,4,17.7,AH0,65,Day,7/14/2014 12:00,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:00:51,4,17.7,AH0,84,Day,7/14/2014 12:00,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:00:54,4,17.7,AH0,77,Day,7/14/2014 12:00,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:01:11,4,17.7,AH0,76,Day,7/14/2014 12:01,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:01:15,4,17.7,AH0,80,Day,7/14/2014 12:01,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:01:32,4,17.7,AH0,76,Day,7/14/2014 12:01,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:01:35,4,17.7,AH0,77,Day,7/14/2014 12:01,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:01:52,4,17.7,AH0,80,Day,7/14/2014 12:01,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:02:09,4,17.7,AH0,91,Day,7/14/2014 12:02,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:02:12,4,17.7,AH0,88,Day,7/14/2014 12:02,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:02:29,4,17.7,AH0,86,Day,7/14/2014 12:02,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:02:33,4,17.7,AH0,73,Day,7/14/2014 12:02,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:02:49,4,17.8,AH0,77,Day,7/14/2014 12:02,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:02:53,4,17.7,AH0,82,Day,7/14/2014 12:02,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:03:10,4,17.8,AH0,78,Day,7/14/2014 12:03,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:03:13,4,17.7,AH0,76,Day,7/14/2014 12:03,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:03:30,4,17.8,AH0,79,Day,7/14/2014 12:03,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:03:33,4,17.7,AH0,82,Day,7/14/2014 12:03,20.1413807
150.189,MYSE,8322,7/15/2014,7/14/2014,12:03:50,4,17.8,AH0,84,Day,7/14/2014 12:03,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:03:54,4,17.8,AH0,85,Day,7/14/2014 12:03,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:04:11,4,17.8,AH0,75,Day,7/14/2014 12:04,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:04:14,4,17.8,AH0,76,Day,7/14/2014 12:04,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:04:31,4,17.8,AH0,81,Day,7/14/2014 12:04,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:04:34,4,17.8,AH0,81,Day,7/14/2014 12:04,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:04:51,4,17.8,AH0,77,Day,7/14/2014 12:04,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:04:55,4,17.8,AH0,81,Day,7/14/2014 12:04,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:05:11,4,17.8,AH0,82,Day,7/14/2014 12:05,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:05:15,4,17.8,AH0,86,Day,7/14/2014 12:05,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:05:32,4,17.8,AH0,85,Day,7/14/2014 12:05,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:05:35,4,17.8,AH0,79,Day,7/14/2014 12:05,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:05:51,4,17.8,AH0,70,Day,7/14/2014 12:05,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:06:08,4,17.8,AH0,69,Day,7/14/2014 12:06,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:06:11,4,17.8,AH0,65,Day,7/14/2014 12:06,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:06:28,4,17.8,AH0,88,Day,7/14/2014 12:06,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:06:31,4,17.8,AH0,65,Day,7/14/2014 12:06,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:06:48,4,17.8,AH0,71,Day,7/14/2014 12:06,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:06:52,4,17.8,AH0,97,Day,7/14/2014 12:06,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:07:09,4,17.8,AH0,69,Day,7/14/2014 12:07,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:07:12,4,17.8,AH0,68,Day,7/14/2014 12:07,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:07:29,4,17.8,AH0,83,Day,7/14/2014 12:07,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:07:32,4,17.8,AH0,73,Day,7/14/2014 12:07,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:07:49,4,17.8,AH0,85,Day,7/14/2014 12:07,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:07:52,4,17.8,AH0,89,Day,7/14/2014 12:07,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:08:09,4,17.8,AH0,93,Day,7/14/2014 12:08,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:08:13,4,17.8,AH0,78,Day,7/14/2014 12:08,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:08:30,4,17.8,AH0,92,Day,7/14/2014 12:08,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:08:33,4,17.8,AH0,93,Day,7/14/2014 12:08,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:08:50,4,17.8,AH0,84,Day,7/14/2014 12:08,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:08:53,4,17.8,AH0,82,Day,7/14/2014 12:08,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:09:10,4,17.8,AH0,85,Day,7/14/2014 12:09,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:09:13,4,17.8,AH0,92,Day,7/14/2014 12:09,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:09:30,4,17.8,AH0,89,Day,7/14/2014 12:09,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:09:34,4,17.8,AH0,90,Day,7/14/2014 12:09,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:09:50,4,17.8,AH0,99,Day,7/14/2014 12:09,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:09:54,4,17.8,AH0,87,Day,7/14/2014 12:09,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:10:11,4,17.8,AH0,86,Day,7/14/2014 12:10,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:10:14,4,17.8,AH0,81,Day,7/14/2014 12:10,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:10:31,4,17.8,AH0,94,Day,7/14/2014 12:10,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:10:48,4,17.8,AH0,75,Day,7/14/2014 12:10,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:10:51,4,17.8,AH0,94,Day,7/14/2014 12:10,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:11:08,4,17.8,AH0,77,Day,7/14/2014 12:11,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:11:11,4,17.8,AH0,121,Day,7/14/2014 12:11,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:11:28,4,17.8,AH0,89,Day,7/14/2014 12:11,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:11:31,4,17.8,AH0,99,Day,7/14/2014 12:11,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:11:48,4,17.8,AH0,97,Day,7/14/2014 12:11,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:11:52,4,17.8,AH0,97,Day,7/14/2014 12:11,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:12:09,4,17.8,AH0,85,Day,7/14/2014 12:12,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:12:12,4,17.8,AH0,90,Day,7/14/2014 12:12,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:12:29,4,17.8,AH0,104,Day,7/14/2014 12:12,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:12:32,4,17.8,AH0,94,Day,7/14/2014 12:12,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:12:49,4,17.8,AH0,97,Day,7/14/2014 12:12,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:12:52,4,17.8,AH0,90,Day,7/14/2014 12:12,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:13:09,4,17.8,AH0,91,Day,7/14/2014 12:13,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:13:12,4,17.8,AH0,90,Day,7/14/2014 12:13,20.3701528
150.189,MYSE,8322,7/15/2014,7/14/2014,12:13:29,4,17.9,AH0,93,Day,7/14/2014 12:13,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:13:33,4,17.9,AH0,86,Day,7/14/2014 12:13,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:13:49,4,17.9,AH0,85,Day,7/14/2014 12:13,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:13:53,4,17.9,AH0,81,Day,7/14/2014 12:13,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:14:10,4,17.9,AH0,91,Day,7/14/2014 12:14,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:14:13,4,17.9,AH0,95,Day,7/14/2014 12:14,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:14:30,4,17.9,AH0,88,Day,7/14/2014 12:14,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:14:33,4,17.9,AH0,96,Day,7/14/2014 12:14,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:14:50,4,17.9,AH0,101,Day,7/14/2014 12:14,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:14:53,4,17.9,AH0,87,Day,7/14/2014 12:14,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:15:10,4,17.9,AH0,80,Day,7/14/2014 12:15,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:15:13,4,17.9,AH0,79,Day,7/14/2014 12:15,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:15:30,4,17.9,AH0,93,Day,7/14/2014 12:15,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:15:33,4,17.9,AH0,69,Day,7/14/2014 12:15,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:15:50,4,17.9,AH0,99,Day,7/14/2014 12:15,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:15:54,4,17.9,AH0,80,Day,7/14/2014 12:15,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:16:10,4,17.9,AH0,105,Day,7/14/2014 12:16,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:16:14,4,17.9,AH0,94,Day,7/14/2014 12:16,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:16:30,4,17.9,AH0,96,Day,7/14/2014 12:16,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:16:34,4,17.9,AH0,112,Day,7/14/2014 12:16,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:16:50,4,17.9,AH0,88,Day,7/14/2014 12:16,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:16:54,4,17.9,AH0,90,Day,7/14/2014 12:16,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:17:11,4,17.9,AH0,92,Day,7/14/2014 12:17,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:17:14,4,17.9,AH0,89,Day,7/14/2014 12:17,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:17:31,4,17.9,AH0,70,Day,7/14/2014 12:17,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:17:34,4,17.9,AH0,90,Day,7/14/2014 12:17,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:17:51,4,17.9,AH0,79,Day,7/14/2014 12:17,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:18:11,4,17.9,AH0,80,Day,7/14/2014 12:18,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:18:27,4,17.9,AH0,91,Day,7/14/2014 12:18,20.5974241
150.189,MYSE,8322,7/15/2014,7/14/2014,12:18:31,4,18,AH0,85,Day,7/14/2014 12:18,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:18:48,4,18,AH0,68,Day,7/14/2014 12:18,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:18:51,4,18,AH0,74,Day,7/14/2014 12:18,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:19:08,4,18,AH0,57,Day,7/14/2014 12:19,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:19:11,4,18,AH0,113,Day,7/14/2014 12:19,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:19:28,4,18,AH0,95,Day,7/14/2014 12:19,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:19:31,4,18,AH0,110,Day,7/14/2014 12:19,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:19:48,4,18,AH0,124,Day,7/14/2014 12:19,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:19:51,4,18,AH0,80,Day,7/14/2014 12:19,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:20:08,4,18,AH0,85,Day,7/14/2014 12:20,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:20:11,4,18,AH0,71,Day,7/14/2014 12:20,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:20:28,4,18,AH0,44,Day,7/14/2014 12:20,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:20:31,4,18,AH0,99,Day,7/14/2014 12:20,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:20:48,4,18,AH0,78,Day,7/14/2014 12:20,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:20:51,4,18,AH0,99,Day,7/14/2014 12:20,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:21:08,4,18,AH0,94,Day,7/14/2014 12:21,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:21:11,4,18,AH0,88,Day,7/14/2014 12:21,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:21:28,4,18,AH0,77,Day,7/14/2014 12:21,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:21:31,4,18,AH0,49,Day,7/14/2014 12:21,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:21:48,4,18,AH0,93,Day,7/14/2014 12:21,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:21:51,4,18,AH0,100,Day,7/14/2014 12:21,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:22:08,4,18,AH0,110,Day,7/14/2014 12:22,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:22:11,4,18,AH0,109,Day,7/14/2014 12:22,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:22:28,4,18,AH0,87,Day,7/14/2014 12:22,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:22:31,4,18,AH0,85,Day,7/14/2014 12:22,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:22:48,4,18,AH0,75,Day,7/14/2014 12:22,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:22:51,4,18,AH0,94,Day,7/14/2014 12:22,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:23:08,4,18,AH0,89,Day,7/14/2014 12:23,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:23:11,4,18,AH0,84,Day,7/14/2014 12:23,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:23:28,4,18,AH0,106,Day,7/14/2014 12:23,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:23:31,4,18,AH0,94,Day,7/14/2014 12:23,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:23:48,4,18,AH0,73,Day,7/14/2014 12:23,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:23:51,4,18,AH0,87,Day,7/14/2014 12:23,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:24:07,4,18,AH0,71,Day,7/14/2014 12:24,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:24:11,4,18,AH0,70,Day,7/14/2014 12:24,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:24:27,4,18.1,AH0,70,Day,7/14/2014 12:24,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:24:31,4,18,AH0,79,Day,7/14/2014 12:24,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:24:47,4,18.1,AH0,77,Day,7/14/2014 12:24,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:24:51,4,18.1,AH0,94,Day,7/14/2014 12:24,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:25:07,4,18.1,AH0,98,Day,7/14/2014 12:25,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:25:11,4,18,AH0,88,Day,7/14/2014 12:25,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:25:31,4,18.1,AH0,72,Day,7/14/2014 12:25,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:25:51,4,18.1,AH0,75,Day,7/14/2014 12:25,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:25:54,4,18.1,AH0,46,Day,7/14/2014 12:25,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:26:10,4,18.1,AH0,83,Day,7/14/2014 12:26,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:26:14,4,18.1,AH0,129,Day,7/14/2014 12:26,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:26:30,4,18.1,AH0,90,Day,7/14/2014 12:26,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:26:34,4,18.1,AH0,89,Day,7/14/2014 12:26,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:26:50,4,18.1,AH0,91,Day,7/14/2014 12:26,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:26:54,4,18.1,AH0,85,Day,7/14/2014 12:26,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:27:10,4,18.1,AH0,85,Day,7/14/2014 12:27,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:27:14,4,18.1,AH0,78,Day,7/14/2014 12:27,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:27:30,4,18,AH0,52,Day,7/14/2014 12:27,20.8232
150.189,MYSE,8322,7/15/2014,7/14/2014,12:27:34,4,18.1,AH0,104,Day,7/14/2014 12:27,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:27:50,4,18.1,AH0,80,Day,7/14/2014 12:27,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:27:54,4,18.1,AH0,89,Day,7/14/2014 12:27,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:28:10,4,18.1,AH0,92,Day,7/14/2014 12:28,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:28:13,4,18.1,AH0,96,Day,7/14/2014 12:28,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:28:30,4,18.1,AH0,93,Day,7/14/2014 12:28,21.0474859
150.189,MYSE,8322,7/15/2014,7/14/2014,12:28:33,4,18.1,AH0,75,Day,7/14/2014 12:28,21.0474859
