Bat freq,Species,Datalogger,Download date,Recording date,Time,Channel,BPM,Power,Date_time,Temp,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:33:36,11,30.6,37,8/10/14 16:33,33.9625504,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:33:38,11,30.8,34,8/10/14 16:33,34.3093248,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:33:40,11,30.9,33,8/10/14 16:33,34.4789146,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:34:06,11,30.8,71,8/10/14 16:34,34.3093248,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:34:08,11,30.8,70,8/10/14 16:34,34.3093248,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:34:10,11,30.8,34,8/10/14 16:34,34.3093248,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:34:11,11,30.9,30,8/10/14 16:34,34.4789146,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:34:35,11,31,83,8/10/14 16:34,34.646,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:34:37,11,31,66,8/10/14 16:34,34.646,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:34:39,11,31,103,8/10/14 16:34,34.646,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:34:41,11,31,99,8/10/14 16:34,34.646,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:35:06,11,30.6,96,8/10/14 16:35,33.9625504,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:35:08,11,30.5,75,8/10/14 16:35,33.785325,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:35:10,11,30.5,89,8/10/14 16:35,33.785325,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:35:12,11,30.5,85,8/10/14 16:35,33.785325,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:35:36,11,30.1,72,8/10/14 16:35,33.0503594,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:35:38,11,30.1,68,8/10/14 16:35,33.0503594,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:35:40,11,30.1,68,8/10/14 16:35,33.0503594,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:35:41,11,30.1,69,8/10/14 16:35,33.0503594,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:36:05,11,30,81,8/10/14 16:36,32.86,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:36:07,11,30,73,8/10/14 16:36,32.86,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:36:09,11,30,58,8/10/14 16:36,32.86,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:36:11,11,30,50,8/10/14 16:36,32.86,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:36:36,11,30,78,8/10/14 16:36,32.86,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:36:37,11,30.1,86,8/10/14 16:36,33.0503594,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:36:39,11,30.1,80,8/10/14 16:36,33.0503594,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:36:41,11,30.1,82,8/10/14 16:36,33.0503594,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:37:06,11,29.9,100,8/10/14 16:37,32.6669526,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:37:08,11,29.9,95,8/10/14 16:37,32.6669526,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:37:10,11,29.9,92,8/10/14 16:37,32.6669526,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:37:12,11,29.9,91,8/10/14 16:37,32.6669526,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:37:36,11,29.8,89,8/10/14 16:37,32.4711968,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:37:38,11,29.8,88,8/10/14 16:37,32.4711968,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:37:40,11,29.8,87,8/10/14 16:37,32.4711968,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:37:42,11,29.8,90,8/10/14 16:37,32.4711968,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:38:04,11,29.7,89,8/10/14 16:38,32.2727122,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:38:06,11,29.7,90,8/10/14 16:38,32.2727122,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:38:08,11,29.7,89,8/10/14 16:38,32.2727122,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:38:10,11,29.7,91,8/10/14 16:38,32.2727122,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:38:34,11,29.6,93,8/10/14 16:38,32.0714784,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:38:36,11,29.6,92,8/10/14 16:38,32.0714784,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:38:38,11,29.5,88,8/10/14 16:38,31.867475,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:38:40,11,29.5,94,8/10/14 16:38,31.867475,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:39:05,11,29.5,96,8/10/14 16:39,31.867475,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:39:07,11,29.5,96,8/10/14 16:39,31.867475,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:39:09,11,29.5,96,8/10/14 16:39,31.867475,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:39:11,11,29.5,96,8/10/14 16:39,31.867475,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:39:35,11,29.4,97,8/10/14 16:39,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:39:37,11,29.4,96,8/10/14 16:39,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:39:39,11,29.4,95,8/10/14 16:39,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:39:42,11,29.4,97,8/10/14 16:39,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:40:04,11,29.4,97,8/10/14 16:40,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:40:06,11,29.4,97,8/10/14 16:40,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:40:08,11,29.4,96,8/10/14 16:40,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:40:10,11,29.4,95,8/10/14 16:40,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:40:35,11,29.4,96,8/10/14 16:40,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:40:37,11,29.4,97,8/10/14 16:40,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:40:39,11,29.4,94,8/10/14 16:40,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:40:41,11,29.4,96,8/10/14 16:40,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:41:05,11,29.3,96,8/10/14 16:41,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:41:07,11,29.3,98,8/10/14 16:41,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:41:09,11,29.3,96,8/10/14 16:41,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:41:11,11,29.3,95,8/10/14 16:41,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:41:34,11,29.4,100,8/10/14 16:41,31.6606816,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:41:36,11,29.3,102,8/10/14 16:41,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:41:38,11,29.3,101,8/10/14 16:41,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:41:40,11,29.3,100,8/10/14 16:41,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:42:05,11,29.3,100,8/10/14 16:42,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:42:07,11,29.3,100,8/10/14 16:42,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:42:09,11,29.3,101,8/10/14 16:42,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:42:11,11,29.3,100,8/10/14 16:42,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:42:35,11,29.3,100,8/10/14 16:42,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:42:37,11,29.3,101,8/10/14 16:42,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:42:39,11,29.3,99,8/10/14 16:42,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:42:41,11,29.3,94,8/10/14 16:42,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:43:04,11,29.3,94,8/10/14 16:43,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:43:06,11,29.3,96,8/10/14 16:43,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:43:08,11,29.3,93,8/10/14 16:43,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:43:10,11,29.3,96,8/10/14 16:43,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:43:35,11,29.3,94,8/10/14 16:43,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:43:37,11,29.2,94,8/10/14 16:43,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:43:39,11,29.2,95,8/10/14 16:43,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:43:41,11,29.2,95,8/10/14 16:43,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:44:06,11,29.2,93,8/10/14 16:44,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:44:08,11,29.2,94,8/10/14 16:44,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:44:10,11,29.2,94,8/10/14 16:44,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:44:12,11,29.2,91,8/10/14 16:44,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:44:34,11,29.2,87,8/10/14 16:44,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:44:36,11,29.3,88,8/10/14 16:44,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:44:38,11,29.3,90,8/10/14 16:44,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:44:40,11,29.3,85,8/10/14 16:44,31.4510778,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:45:05,11,29.2,81,8/10/14 16:45,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:45:07,11,29.2,81,8/10/14 16:45,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:45:09,11,29.2,79,8/10/14 16:45,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:45:11,11,29.2,79,8/10/14 16:45,31.2386432,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:45:34,11,29.1,78,8/10/14 16:45,31.0233574,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:45:36,11,29.1,77,8/10/14 16:45,31.0233574,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:45:38,11,29.1,79,8/10/14 16:45,31.0233574,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:45:40,11,29.1,79,8/10/14 16:45,31.0233574,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:46:05,11,29.1,78,8/10/14 16:46,31.0233574,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:46:07,11,29.1,80,8/10/14 16:46,31.0233574,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:46:09,11,29.1,78,8/10/14 16:46,31.0233574,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:46:11,11,29.1,80,8/10/14 16:46,31.0233574,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:46:36,11,29,76,8/10/14 16:46,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:46:38,11,29,77,8/10/14 16:46,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:46:40,11,29,77,8/10/14 16:46,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:47:05,11,29,76,8/10/14 16:47,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:47:07,11,29,76,8/10/14 16:47,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:47:09,11,29,77,8/10/14 16:47,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:47:11,11,29,76,8/10/14 16:47,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:47:36,11,28.9,78,8/10/14 16:47,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:47:38,11,28.9,78,8/10/14 16:47,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:47:40,11,28.9,78,8/10/14 16:47,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:48:05,11,28.9,77,8/10/14 16:48,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:48:07,11,28.9,76,8/10/14 16:48,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:48:09,11,28.9,76,8/10/14 16:48,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:48:11,11,28.9,78,8/10/14 16:48,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:48:34,11,28.9,76,8/10/14 16:48,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:48:36,11,28.9,76,8/10/14 16:48,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:48:38,11,28.9,80,8/10/14 16:48,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:48:40,11,28.9,79,8/10/14 16:48,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:49:05,11,28.9,78,8/10/14 16:49,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:49:07,11,28.9,80,8/10/14 16:49,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:49:09,11,28.9,75,8/10/14 16:49,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:49:11,11,28.9,77,8/10/14 16:49,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:49:34,11,28.9,70,8/10/14 16:49,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:49:36,11,28.9,68,8/10/14 16:49,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:49:38,11,28.9,71,8/10/14 16:49,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:49:40,11,28.9,70,8/10/14 16:49,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:50:05,11,28.9,67,8/10/14 16:50,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:50:07,11,28.9,71,8/10/14 16:50,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:50:09,11,29,71,8/10/14 16:50,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:50:12,11,29,70,8/10/14 16:50,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:50:34,11,29,70,8/10/14 16:50,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:50:36,11,29,70,8/10/14 16:50,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:50:38,11,29,69,8/10/14 16:50,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:50:41,11,29,69,8/10/14 16:50,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:51:05,11,29,68,8/10/14 16:51,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:51:07,11,29,68,8/10/14 16:51,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:51:10,11,29,70,8/10/14 16:51,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:51:12,11,29,70,8/10/14 16:51,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:51:34,11,29,67,8/10/14 16:51,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:51:36,11,29,66,8/10/14 16:51,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:51:39,11,29,66,8/10/14 16:51,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:51:41,11,29,68,8/10/14 16:51,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:52:05,11,29,70,8/10/14 16:52,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:52:07,11,29,68,8/10/14 16:52,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:52:10,11,29,69,8/10/14 16:52,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:52:12,11,29,70,8/10/14 16:52,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:52:34,11,29,68,8/10/14 16:52,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:52:36,11,29,67,8/10/14 16:52,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:52:38,11,29,68,8/10/14 16:52,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:52:41,11,29,70,8/10/14 16:52,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:53:05,11,29,68,8/10/14 16:53,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:53:07,11,29,71,8/10/14 16:53,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:53:10,11,29,69,8/10/14 16:53,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:53:12,11,29,67,8/10/14 16:53,30.8052,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:53:34,11,28.9,81,8/10/14 16:53,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:53:37,11,28.9,75,8/10/14 16:53,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:53:39,11,28.9,74,8/10/14 16:53,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:53:41,11,28.9,73,8/10/14 16:53,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:54:06,11,28.9,85,8/10/14 16:54,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:54:08,11,28.9,86,8/10/14 16:54,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:54:10,11,28.9,87,8/10/14 16:54,30.5841506,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:54:35,11,28.8,84,8/10/14 16:54,30.3601888,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:54:37,11,28.8,81,8/10/14 16:54,30.3601888,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:54:39,11,28.8,82,8/10/14 16:54,30.3601888,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:54:41,11,28.8,84,8/10/14 16:54,30.3601888,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:55:04,11,28.8,82,8/10/14 16:55,30.3601888,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:55:06,11,28.8,80,8/10/14 16:55,30.3601888,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:55:08,11,28.7,84,8/10/14 16:55,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:55:10,11,28.7,81,8/10/14 16:55,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:55:35,11,28.7,82,8/10/14 16:55,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:55:37,11,28.7,85,8/10/14 16:55,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:55:39,11,28.7,83,8/10/14 16:55,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:55:42,11,28.7,82,8/10/14 16:55,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:56:05,11,28.7,83,8/10/14 16:56,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:56:07,11,28.7,81,8/10/14 16:56,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:56:09,11,28.7,81,8/10/14 16:56,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:56:11,11,28.7,83,8/10/14 16:56,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:56:34,11,28.7,80,8/10/14 16:56,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:56:36,11,28.7,82,8/10/14 16:56,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:56:38,11,28.7,80,8/10/14 16:56,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:56:40,11,28.7,79,8/10/14 16:56,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:57:05,11,28.7,83,8/10/14 16:57,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:57:07,11,28.7,80,8/10/14 16:57,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:57:09,11,28.7,79,8/10/14 16:57,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:57:12,11,28.7,81,8/10/14 16:57,30.1332942,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:57:35,11,28.6,79,8/10/14 16:57,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:57:37,11,28.6,79,8/10/14 16:57,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:57:39,11,28.6,80,8/10/14 16:57,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:57:41,11,28.6,78,8/10/14 16:57,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:58:04,11,28.6,80,8/10/14 16:58,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:58:06,11,28.6,80,8/10/14 16:58,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:58:08,11,28.6,82,8/10/14 16:58,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:58:10,11,28.6,80,8/10/14 16:58,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:58:35,11,28.6,78,8/10/14 16:58,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:58:37,11,28.6,79,8/10/14 16:58,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:58:40,11,28.6,80,8/10/14 16:58,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:59:05,11,28.5,76,8/10/14 16:59,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:59:07,11,28.6,79,8/10/14 16:59,29.9034464,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:59:09,11,28.5,75,8/10/14 16:59,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:59:11,11,28.5,78,8/10/14 16:59,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:59:34,11,28.5,77,8/10/14 16:59,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:59:36,11,28.5,72,8/10/14 16:59,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:59:38,11,28.5,76,8/10/14 16:59,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,16:59:41,11,28.5,75,8/10/14 16:59,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:00:04,11,28.5,75,8/10/14 17:00,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:00:06,11,28.5,76,8/10/14 17:00,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:00:08,11,28.5,73,8/10/14 17:00,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:00:10,11,28.5,75,8/10/14 17:00,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:00:35,11,28.5,75,8/10/14 17:00,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:00:37,11,28.5,76,8/10/14 17:00,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:00:40,11,28.5,76,8/10/14 17:00,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:01:05,11,28.5,76,8/10/14 17:01,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:01:07,11,28.5,73,8/10/14 17:01,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:01:09,11,28.5,74,8/10/14 17:01,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:01:11,11,28.5,76,8/10/14 17:01,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:01:34,11,28.5,76,8/10/14 17:01,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:01:36,11,28.5,75,8/10/14 17:01,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:01:39,11,28.5,75,8/10/14 17:01,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:01:41,11,28.5,75,8/10/14 17:01,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:02:04,11,28.5,76,8/10/14 17:02,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:02:06,11,28.5,72,8/10/14 17:02,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:02:08,11,28.5,76,8/10/14 17:02,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:02:10,11,28.5,76,8/10/14 17:02,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:02:35,11,28.5,73,8/10/14 17:02,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:02:38,11,28.5,74,8/10/14 17:02,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:02:40,11,28.5,74,8/10/14 17:02,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:03:05,11,28.5,75,8/10/14 17:03,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:03:07,11,28.5,74,8/10/14 17:03,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:03:09,11,28.5,76,8/10/14 17:03,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:03:11,11,28.5,75,8/10/14 17:03,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:03:35,11,28.5,74,8/10/14 17:03,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:03:38,11,28.5,75,8/10/14 17:03,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:03:40,11,28.5,72,8/10/14 17:03,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:03:42,11,28.5,75,8/10/14 17:03,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:04:05,11,28.5,79,8/10/14 17:04,29.670625,Day
150.313,MYSO,8321,2014/08/16,2014/08/10,17:04:07,11,28.5,78,8/10/14 17:04,29.670625,Day
