Bat freq,Species,Datalogger,Download date,Recording date,Time,Channel,Day,Date_Time,BPM
150.073,MYSE,8443,2014/08/01,2014/07/31,09:49:28,1,Day,7/31/14 9:49,17.3
150.073,MYSE,8443,2014/08/01,2014/07/31,09:49:31,1,Day,7/31/14 9:49,17.4
150.073,MYSE,8443,2014/08/01,2014/07/31,09:50:26,1,Day,7/31/14 9:50,17.5
150.073,MYSE,8443,2014/08/01,2014/07/31,09:50:30,1,Day,7/31/14 9:50,17.5
150.073,MYSE,8443,2014/08/01,2014/07/31,09:51:28,1,Day,7/31/14 9:51,17.6
150.073,MYSE,8443,2014/08/01,2014/07/31,09:51:31,1,Day,7/31/14 9:51,17.6
150.073,MYSE,8443,2014/08/01,2014/07/31,09:52:29,1,Day,7/31/14 9:52,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,09:52:32,1,Day,7/31/14 9:52,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,09:53:27,1,Day,7/31/14 9:53,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,09:53:30,1,Day,7/31/14 9:53,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,09:54:28,1,Day,7/31/14 9:54,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,09:54:31,1,Day,7/31/14 9:54,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,09:55:29,1,Day,7/31/14 9:55,17.8
150.073,MYSE,8443,2014/08/01,2014/07/31,09:55:32,1,Day,7/31/14 9:55,17.8
150.073,MYSE,8443,2014/08/01,2014/07/31,09:56:26,1,Day,7/31/14 9:56,17.9
150.073,MYSE,8443,2014/08/01,2014/07/31,09:56:30,1,Day,7/31/14 9:56,17.9
150.073,MYSE,8443,2014/08/01,2014/07/31,09:57:27,1,Day,7/31/14 9:57,17.4
150.073,MYSE,8443,2014/08/01,2014/07/31,09:57:31,1,Day,7/31/14 9:57,17.4
150.073,MYSE,8443,2014/08/01,2014/07/31,09:58:30,1,Day,7/31/14 9:58,17.4
150.073,MYSE,8443,2014/08/01,2014/07/31,09:59:28,1,Day,7/31/14 9:59,17.6
150.073,MYSE,8443,2014/08/01,2014/07/31,09:59:31,1,Day,7/31/14 9:59,17.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:00:26,1,Day,7/31/14 10:00,17.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:00:30,1,Day,7/31/14 10:00,17.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:01:29,1,Day,7/31/14 10:01,17.2
150.073,MYSE,8443,2014/08/01,2014/07/31,10:01:33,1,Day,7/31/14 10:01,17.2
150.073,MYSE,8443,2014/08/01,2014/07/31,10:02:29,1,Day,7/31/14 10:02,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:02:32,1,Day,7/31/14 10:02,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:03:29,1,Day,7/31/14 10:03,17
150.073,MYSE,8443,2014/08/01,2014/07/31,10:03:32,1,Day,7/31/14 10:03,17
150.073,MYSE,8443,2014/08/01,2014/07/31,10:04:28,1,Day,7/31/14 10:04,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:04:32,1,Day,7/31/14 10:04,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:05:28,1,Day,7/31/14 10:05,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:05:32,1,Day,7/31/14 10:05,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:06:28,1,Day,7/31/14 10:06,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:06:32,1,Day,7/31/14 10:06,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:07:27,1,Day,7/31/14 10:07,17.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:07:31,1,Day,7/31/14 10:07,17.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:08:26,1,Day,7/31/14 10:08,17.2
150.073,MYSE,8443,2014/08/01,2014/07/31,10:08:30,1,Day,7/31/14 10:08,17.2
150.073,MYSE,8443,2014/08/01,2014/07/31,10:09:30,1,Day,7/31/14 10:09,16.9
150.073,MYSE,8443,2014/08/01,2014/07/31,10:10:26,1,Day,7/31/14 10:10,17.2
150.073,MYSE,8443,2014/08/01,2014/07/31,10:10:30,1,Day,7/31/14 10:10,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:11:29,1,Day,7/31/14 10:11,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:12:29,1,Day,7/31/14 10:12,17.2
150.073,MYSE,8443,2014/08/01,2014/07/31,10:12:32,1,Day,7/31/14 10:12,17.2
150.073,MYSE,8443,2014/08/01,2014/07/31,10:13:28,1,Day,7/31/14 10:13,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:13:32,1,Day,7/31/14 10:13,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:14:28,1,Day,7/31/14 10:14,17
150.073,MYSE,8443,2014/08/01,2014/07/31,10:14:32,1,Day,7/31/14 10:14,17
150.073,MYSE,8443,2014/08/01,2014/07/31,10:15:28,1,Day,7/31/14 10:15,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:15:32,1,Day,7/31/14 10:15,17.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:16:27,1,Day,7/31/14 10:16,17.8
150.073,MYSE,8443,2014/08/01,2014/07/31,10:16:30,1,Day,7/31/14 10:16,17.8
150.073,MYSE,8443,2014/08/01,2014/07/31,10:17:27,1,Day,7/31/14 10:17,18.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:17:30,1,Day,7/31/14 10:17,18.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:18:27,1,Day,7/31/14 10:18,18.2
150.073,MYSE,8443,2014/08/01,2014/07/31,10:18:30,1,Day,7/31/14 10:18,18.2
150.073,MYSE,8443,2014/08/01,2014/07/31,10:19:30,1,Day,7/31/14 10:19,18.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:19:33,1,Day,7/31/14 10:19,18.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:20:28,1,Day,7/31/14 10:20,18.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:20:32,1,Day,7/31/14 10:20,18.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:21:27,1,Day,7/31/14 10:21,18.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:21:31,1,Day,7/31/14 10:21,18.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:22:29,1,Day,7/31/14 10:22,18.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:22:32,1,Day,7/31/14 10:22,18.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:23:27,1,Day,7/31/14 10:23,18.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:23:31,1,Day,7/31/14 10:23,18.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:24:29,1,Day,7/31/14 10:24,18.8
150.073,MYSE,8443,2014/08/01,2014/07/31,10:24:32,1,Day,7/31/14 10:24,18.8
150.073,MYSE,8443,2014/08/01,2014/07/31,10:25:29,1,Day,7/31/14 10:25,19
150.073,MYSE,8443,2014/08/01,2014/07/31,10:25:32,1,Day,7/31/14 10:25,19
150.073,MYSE,8443,2014/08/01,2014/07/31,10:26:29,1,Day,7/31/14 10:26,19.1
150.073,MYSE,8443,2014/08/01,2014/07/31,10:26:32,1,Day,7/31/14 10:26,19.2
150.073,MYSE,8443,2014/08/01,2014/07/31,10:27:28,1,Day,7/31/14 10:27,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:27:31,1,Day,7/31/14 10:27,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:28:27,1,Day,7/31/14 10:28,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:28:30,1,Day,7/31/14 10:28,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:29:29,1,Day,7/31/14 10:29,19.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:29:32,1,Day,7/31/14 10:29,19.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:30:28,1,Day,7/31/14 10:30,19.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:30:31,1,Day,7/31/14 10:30,19.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:31:27,1,Day,7/31/14 10:31,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,10:31:30,1,Day,7/31/14 10:31,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,10:31:33,1,Day,7/31/14 10:31,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,10:32:28,1,Day,7/31/14 10:32,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:32:31,1,Day,7/31/14 10:32,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:33:29,1,Day,7/31/14 10:33,19.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:33:32,1,Day,7/31/14 10:33,19.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:34:27,1,Day,7/31/14 10:34,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,10:34:30,1,Day,7/31/14 10:34,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,10:34:33,1,Day,7/31/14 10:34,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,10:35:27,1,Day,7/31/14 10:35,19.8
150.073,MYSE,8443,2014/08/01,2014/07/31,10:35:30,1,Day,7/31/14 10:35,19.8
150.073,MYSE,8443,2014/08/01,2014/07/31,10:35:33,1,Day,7/31/14 10:35,19.8
150.073,MYSE,8443,2014/08/01,2014/07/31,10:36:28,1,Day,7/31/14 10:36,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,10:36:31,1,Day,7/31/14 10:36,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:37:27,1,Day,7/31/14 10:37,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,10:37:30,1,Day,7/31/14 10:37,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,10:37:33,1,Day,7/31/14 10:37,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,10:38:29,1,Day,7/31/14 10:38,18.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:38:32,1,Day,7/31/14 10:38,18.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:39:27,1,Day,7/31/14 10:39,18.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:39:30,1,Day,7/31/14 10:39,18.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:40:26,1,Day,7/31/14 10:40,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:40:30,1,Day,7/31/14 10:40,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:41:27,1,Day,7/31/14 10:41,17.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:41:31,1,Day,7/31/14 10:41,17.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:42:29,1,Day,7/31/14 10:42,17.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:43:26,1,Day,7/31/14 10:43,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:43:30,1,Day,7/31/14 10:43,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:44:27,1,Day,7/31/14 10:44,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:44:31,1,Day,7/31/14 10:44,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:45:29,1,Day,7/31/14 10:45,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:45:32,1,Day,7/31/14 10:45,17.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:46:29,1,Day,7/31/14 10:46,18.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:46:32,1,Day,7/31/14 10:46,18.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:47:26,1,Day,7/31/14 10:47,19
150.073,MYSE,8443,2014/08/01,2014/07/31,10:47:30,1,Day,7/31/14 10:47,19
150.073,MYSE,8443,2014/08/01,2014/07/31,10:48:26,1,Day,7/31/14 10:48,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:48:29,1,Day,7/31/14 10:48,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:49:28,1,Day,7/31/14 10:49,19.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:49:31,1,Day,7/31/14 10:49,19.4
150.073,MYSE,8443,2014/08/01,2014/07/31,10:50:27,1,Day,7/31/14 10:50,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,10:50:30,1,Day,7/31/14 10:50,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,10:51:25,1,Day,7/31/14 10:51,19.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:51:28,1,Day,7/31/14 10:51,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:51:31,1,Day,7/31/14 10:51,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,10:52:26,1,Day,7/31/14 10:52,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,10:52:29,1,Day,7/31/14 10:52,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,10:52:32,1,Day,7/31/14 10:52,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,10:53:26,1,Day,7/31/14 10:53,19.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:53:30,1,Day,7/31/14 10:53,19.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:54:28,1,Day,7/31/14 10:54,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:54:31,1,Day,7/31/14 10:54,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:55:28,1,Day,7/31/14 10:55,18.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:55:31,1,Day,7/31/14 10:55,18.7
150.073,MYSE,8443,2014/08/01,2014/07/31,10:56:26,1,Day,7/31/14 10:56,18.9
150.073,MYSE,8443,2014/08/01,2014/07/31,10:56:29,1,Day,7/31/14 10:56,18.9
150.073,MYSE,8443,2014/08/01,2014/07/31,10:57:25,1,Day,7/31/14 10:57,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:57:29,1,Day,7/31/14 10:57,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:57:32,1,Day,7/31/14 10:57,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:58:27,1,Day,7/31/14 10:58,20
150.073,MYSE,8443,2014/08/01,2014/07/31,10:58:30,1,Day,7/31/14 10:58,20
150.073,MYSE,8443,2014/08/01,2014/07/31,10:59:26,1,Day,7/31/14 10:59,20.3
150.073,MYSE,8443,2014/08/01,2014/07/31,10:59:29,1,Day,7/31/14 10:59,20.3
150.073,MYSE,8443,2014/08/01,2014/07/31,11:00:25,1,Day,7/31/14 11:00,20.5
150.073,MYSE,8443,2014/08/01,2014/07/31,11:00:28,1,Day,7/31/14 11:00,20.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:00:31,1,Day,7/31/14 11:00,20.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:01:27,1,Day,7/31/14 11:01,20
150.073,MYSE,8443,2014/08/01,2014/07/31,11:01:30,1,Day,7/31/14 11:01,20
150.073,MYSE,8443,2014/08/01,2014/07/31,11:02:26,1,Day,7/31/14 11:02,20.3
150.073,MYSE,8443,2014/08/01,2014/07/31,11:02:29,1,Day,7/31/14 11:02,20.3
150.073,MYSE,8443,2014/08/01,2014/07/31,11:03:25,1,Day,7/31/14 11:03,20.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:03:28,1,Day,7/31/14 11:03,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:03:31,1,Day,7/31/14 11:03,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:04:26,1,Day,7/31/14 11:04,20.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:04:29,1,Day,7/31/14 11:04,20.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:04:32,1,Day,7/31/14 11:04,20
150.073,MYSE,8443,2014/08/01,2014/07/31,11:05:25,1,Day,7/31/14 11:05,20.4
150.073,MYSE,8443,2014/08/01,2014/07/31,11:05:28,1,Day,7/31/14 11:05,20.5
150.073,MYSE,8443,2014/08/01,2014/07/31,11:05:31,1,Day,7/31/14 11:05,20.5
150.073,MYSE,8443,2014/08/01,2014/07/31,11:06:26,1,Day,7/31/14 11:06,20.4
150.073,MYSE,8443,2014/08/01,2014/07/31,11:06:29,1,Day,7/31/14 11:06,20.3
150.073,MYSE,8443,2014/08/01,2014/07/31,11:07:26,1,Day,7/31/14 11:07,20.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:07:29,1,Day,7/31/14 11:07,20.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:08:26,1,Day,7/31/14 11:08,20
150.073,MYSE,8443,2014/08/01,2014/07/31,11:08:29,1,Day,7/31/14 11:08,20
150.073,MYSE,8443,2014/08/01,2014/07/31,11:08:32,1,Day,7/31/14 11:08,20.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:09:27,1,Day,7/31/14 11:09,19.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:09:30,1,Day,7/31/14 11:09,19
150.073,MYSE,8443,2014/08/01,2014/07/31,11:10:26,1,Day,7/31/14 11:10,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,11:10:29,1,Day,7/31/14 11:10,19.3
150.073,MYSE,8443,2014/08/01,2014/07/31,11:11:27,1,Day,7/31/14 11:11,20.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:11:30,1,Day,7/31/14 11:11,20.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:12:26,1,Day,7/31/14 11:12,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:12:29,1,Day,7/31/14 11:12,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:12:32,1,Day,7/31/14 11:12,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:13:27,1,Day,7/31/14 11:13,20.7
150.073,MYSE,8443,2014/08/01,2014/07/31,11:13:30,1,Day,7/31/14 11:13,20.7
150.073,MYSE,8443,2014/08/01,2014/07/31,11:14:27,1,Day,7/31/14 11:14,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:14:30,1,Day,7/31/14 11:14,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:15:25,1,Day,7/31/14 11:15,20.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:15:28,1,Day,7/31/14 11:15,20.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:15:31,1,Day,7/31/14 11:15,20.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:16:26,1,Day,7/31/14 11:16,19.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:16:29,1,Day,7/31/14 11:16,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:16:32,1,Day,7/31/14 11:16,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:17:26,1,Day,7/31/14 11:17,20
150.073,MYSE,8443,2014/08/01,2014/07/31,11:17:29,1,Day,7/31/14 11:17,20
150.073,MYSE,8443,2014/08/01,2014/07/31,11:18:26,1,Day,7/31/14 11:18,19.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:18:29,1,Day,7/31/14 11:18,19.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:19:26,1,Day,7/31/14 11:19,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:19:29,1,Day,7/31/14 11:19,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:20:27,1,Day,7/31/14 11:20,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:20:30,1,Day,7/31/14 11:20,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:21:26,1,Day,7/31/14 11:21,19.4
150.073,MYSE,8443,2014/08/01,2014/07/31,11:21:29,1,Day,7/31/14 11:21,19.4
150.073,MYSE,8443,2014/08/01,2014/07/31,11:22:28,1,Day,7/31/14 11:22,19.4
150.073,MYSE,8443,2014/08/01,2014/07/31,11:22:32,1,Day,7/31/14 11:22,19.4
150.073,MYSE,8443,2014/08/01,2014/07/31,11:23:27,1,Day,7/31/14 11:23,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:23:30,1,Day,7/31/14 11:23,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,11:24:26,1,Day,7/31/14 11:24,19.7
150.073,MYSE,8443,2014/08/01,2014/07/31,11:24:29,1,Day,7/31/14 11:24,19.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:24:32,1,Day,7/31/14 11:24,19.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:25:27,1,Day,7/31/14 11:25,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:25:30,1,Day,7/31/14 11:25,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:26:28,1,Day,7/31/14 11:26,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,11:26:31,1,Day,7/31/14 11:26,19.5
150.073,MYSE,8443,2014/08/01,2014/07/31,11:27:26,1,Day,7/31/14 11:27,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:27:29,1,Day,7/31/14 11:27,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:27:32,1,Day,7/31/14 11:27,19.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:28:27,1,Day,7/31/14 11:28,20.4
150.073,MYSE,8443,2014/08/01,2014/07/31,11:28:30,1,Day,7/31/14 11:28,20.4
150.073,MYSE,8443,2014/08/01,2014/07/31,11:29:28,1,Day,7/31/14 11:29,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:29:31,1,Day,7/31/14 11:29,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:30:27,1,Day,7/31/14 11:30,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:30:29,1,Day,7/31/14 11:30,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:30:32,1,Day,7/31/14 11:30,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:31:27,1,Day,7/31/14 11:31,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:31:30,1,Day,7/31/14 11:31,22
150.073,MYSE,8443,2014/08/01,2014/07/31,11:32:26,1,Day,7/31/14 11:32,21.4
150.073,MYSE,8443,2014/08/01,2014/07/31,11:32:28,1,Day,7/31/14 11:32,21.5
150.073,MYSE,8443,2014/08/01,2014/07/31,11:32:31,1,Day,7/31/14 11:32,21.5
150.073,MYSE,8443,2014/08/01,2014/07/31,11:33:27,1,Day,7/31/14 11:33,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:33:30,1,Day,7/31/14 11:33,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:34:26,1,Day,7/31/14 11:34,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:34:29,1,Day,7/31/14 11:34,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:34:32,1,Day,7/31/14 11:34,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:35:27,1,Day,7/31/14 11:35,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:35:30,1,Day,7/31/14 11:35,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:36:27,1,Day,7/31/14 11:36,22.7
150.073,MYSE,8443,2014/08/01,2014/07/31,11:36:29,1,Day,7/31/14 11:36,22.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:36:32,1,Day,7/31/14 11:36,22.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:37:26,1,Day,7/31/14 11:37,23.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:37:28,1,Day,7/31/14 11:37,23.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:37:31,1,Day,7/31/14 11:37,23.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:38:26,1,Day,7/31/14 11:38,23.7
150.073,MYSE,8443,2014/08/01,2014/07/31,11:38:28,1,Day,7/31/14 11:38,23.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:38:31,1,Day,7/31/14 11:38,23.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:39:26,1,Day,7/31/14 11:39,22
150.073,MYSE,8443,2014/08/01,2014/07/31,11:39:29,1,Day,7/31/14 11:39,22
150.073,MYSE,8443,2014/08/01,2014/07/31,11:39:32,1,Day,7/31/14 11:39,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:40:27,1,Day,7/31/14 11:40,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,11:40:30,1,Day,7/31/14 11:40,21.7
150.073,MYSE,8443,2014/08/01,2014/07/31,11:41:27,1,Day,7/31/14 11:41,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:41:29,1,Day,7/31/14 11:41,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,11:42:25,1,Day,7/31/14 11:42,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:42:28,1,Day,7/31/14 11:42,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:42:31,1,Day,7/31/14 11:42,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:43:26,1,Day,7/31/14 11:43,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:43:29,1,Day,7/31/14 11:43,22
150.073,MYSE,8443,2014/08/01,2014/07/31,11:43:32,1,Day,7/31/14 11:43,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:44:25,1,Day,7/31/14 11:44,22.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:44:28,1,Day,7/31/14 11:44,23
150.073,MYSE,8443,2014/08/01,2014/07/31,11:44:30,1,Day,7/31/14 11:44,23.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:45:25,1,Day,7/31/14 11:45,24
150.073,MYSE,8443,2014/08/01,2014/07/31,11:45:28,1,Day,7/31/14 11:45,24.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:45:30,1,Day,7/31/14 11:45,24.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:46:25,1,Day,7/31/14 11:46,25.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:46:28,1,Day,7/31/14 11:46,26
150.073,MYSE,8443,2014/08/01,2014/07/31,11:46:30,1,Day,7/31/14 11:46,25.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:47:25,1,Day,7/31/14 11:47,26.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:47:28,1,Day,7/31/14 11:47,26
150.073,MYSE,8443,2014/08/01,2014/07/31,11:47:30,1,Day,7/31/14 11:47,25.9
150.073,MYSE,8443,2014/08/01,2014/07/31,11:48:25,1,Day,7/31/14 11:48,26
150.073,MYSE,8443,2014/08/01,2014/07/31,11:48:28,1,Day,7/31/14 11:48,26.1
150.073,MYSE,8443,2014/08/01,2014/07/31,11:48:30,1,Day,7/31/14 11:48,26.2
150.073,MYSE,8443,2014/08/01,2014/07/31,11:49:24,1,Day,7/31/14 11:49,27.3
150.073,MYSE,8443,2014/08/01,2014/07/31,11:49:26,1,Day,7/31/14 11:49,27.4
150.073,MYSE,8443,2014/08/01,2014/07/31,11:49:28,1,Day,7/31/14 11:49,27.3
150.073,MYSE,8443,2014/08/01,2014/07/31,11:49:30,1,Day,7/31/14 11:49,27.3
150.073,MYSE,8443,2014/08/01,2014/07/31,11:50:24,1,Day,7/31/14 11:50,25.8
150.073,MYSE,8443,2014/08/01,2014/07/31,11:50:26,1,Day,7/31/14 11:50,25.5
150.073,MYSE,8443,2014/08/01,2014/07/31,11:50:28,1,Day,7/31/14 11:50,25.4
