Bat,Tree,HOBO,Date_Time,Temp_F,Temp_C,High-Res Temp (*F) c:1 2,High-Res Temp (*C) c:1 2,Dew Point (*F) c:1 3,Dew Point (*C) c:1 3,Abs Humidity (gm/M3) c:1 3,RH (%) c:3
150.271,GSM2014-26,1120357,08/05/14 12:38:24.0,73.15,22.86,73.19,22.88,64.52,18.07,15.2,74.4
150.271,GSM2014-26,1120357,08/05/14 13:08:24.0,72.46,22.48,72.24,22.36,62.88,17.16,14.3,71.9
150.271,GSM2014-26,1120357,08/05/14 13:38:24.0,70.39,21.33,70.35,21.3,63.82,17.68,14.9,79.7
150.271,GSM2014-26,1120357,08/05/14 14:08:24.0,72.46,22.48,72.67,22.6,61.68,16.48,13.7,68.9
150.271,GSM2014-26,1120357,08/05/14 14:38:24.0,73.15,22.86,72.93,22.74,62.54,16.96,14.1,69.4
150.271,GSM2014-26,1120357,08/05/14 15:08:24.0,71.77,22.09,71.55,21.97,63.76,17.64,14.8,75.9
150.271,GSM2014-26,1120357,08/05/14 15:38:24.0,71.77,22.09,71.85,22.14,62.22,16.79,14,71.9
150.271,GSM2014-26,1120357,08/05/14 16:08:24.0,73.15,22.86,72.93,22.74,62.34,16.85,14,68.9
150.271,GSM2014-26,1120357,08/05/14 16:38:24.0,71.08,21.71,70.91,21.61,63.8,17.67,14.8,77.8
150.271,GSM2014-26,1120357,08/05/14 17:08:24.0,70.39,21.33,70.56,21.42,63.46,17.48,14.7,78.7
.,.,1120357,08/05/14 17:38:24.0,70.39,21.33,70.09,21.16,64.14,17.86,15,80.6
151.621,GSM2014-29,1120357,08/05/14 18:08:24.0,70.39,21.33,70.26,21.26,65.74,18.74,15.9,85.2
151.621,GSM2014-29,1120357,08/05/14 18:38:24.0,69.02,20.57,69.23,20.68,66.1,18.94,16.1,90.4
151.621,GSM2014-29,1120357,08/05/14 19:08:24.0,69.02,20.57,69.1,20.61,64.52,18.07,15.3,85.6
151.621,GSM2014-29,1120357,08/05/14 19:38:24.0,68.33,20.19,68.5,20.28,65.12,18.4,15.6,89.5
151.621,GSM2014-29,1120357,08/05/14 20:08:24.0,66.96,19.42,67.3,19.61,64.18,17.88,15.2,90.8
151.621,GSM2014-29,1120357,08/05/14 20:38:24.0,65.59,18.66,65.76,18.76,63.08,17.27,14.6,91.6
151.621,GSM2014-29,1120357,08/05/14 21:08:24.0,64.22,17.9,64.14,17.85,61.6,16.45,13.9,91.2
151.621,GSM2014-29,1120357,08/05/14 21:38:24.0,62.85,17.14,62.72,17.07,60.38,15.76,13.4,91.6
151.621,GSM2014-29,1120357,08/05/14 22:08:24.0,61.48,16.38,61.39,16.33,59.26,15.14,12.9,92.4
151.621,GSM2014-29,1120357,08/05/14 22:38:24.0,60.11,15.62,60.06,15.59,58.02,14.46,12.3,92.8
151.621,GSM2014-29,1120357,08/05/14 23:08:24.0,58.73,14.85,59.08,15.04,56.9,13.83,11.9,93.6
151.621,GSM2014-29,1120357,08/05/14 23:38:24.0,58.04,14.47,58.09,14.49,56.22,13.45,11.6,93.6
151.621,GSM2014-29,1120357,08/06/14 00:08:24.0,57.35,14.09,57.44,14.13,55.76,13.2,11.4,94.4
151.621,GSM2014-29,1120357,08/06/14 00:38:24.0,56.66,13.7,56.75,13.75,54.96,12.75,11.1,94
151.621,GSM2014-29,1120357,08/06/14 01:08:24.0,55.97,13.32,56.1,13.39,54.5,12.5,11,94.8
151.621,GSM2014-29,1120357,08/06/14 01:38:24.0,55.28,12.93,55.53,13.07,53.82,12.12,10.7,94.8
151.621,GSM2014-29,1120357,08/06/14 02:08:24.0,55.28,12.93,55.32,12.95,53.9,12.17,10.7,95.1
151.621,GSM2014-29,1120357,08/06/14 02:38:24.0,54.58,12.55,54.8,12.66,53.32,11.85,10.5,95.5
151.621,GSM2014-29,1120357,08/06/14 03:08:24.0,54.58,12.55,54.49,12.5,53.32,11.85,10.5,95.5
151.621,GSM2014-29,1120357,08/06/14 03:38:24.0,53.89,12.16,54.1,12.28,52.52,11.4,10.2,95.1
151.621,GSM2014-29,1120357,08/06/14 04:08:24.0,53.89,12.16,53.88,12.16,52.64,11.46,10.3,95.5
151.621,GSM2014-29,1120357,08/06/14 04:38:24.0,53.89,12.16,53.62,12.01,52.64,11.46,10.3,95.5
151.621,GSM2014-29,1120357,08/06/14 05:08:24.0,53.19,11.77,53.45,11.91,51.94,11.08,10,95.5
151.621,GSM2014-29,1120357,08/06/14 05:38:24.0,53.19,11.77,53.14,11.75,52.04,11.14,10.1,95.9
150.271,GSM2014-28,1120357,08/06/14 06:08:24.0,53.19,11.77,52.97,11.65,52.04,11.14,10.1,95.9
150.271,GSM2014-28,1120357,08/06/14 06:38:24.0,52.49,11.38,52.84,11.58,51.36,10.75,9.8,95.9
150.271,GSM2014-28,1120357,08/06/14 07:08:24.0,52.49,11.38,52.75,11.53,51.36,10.75,9.8,95.9
150.271,GSM2014-28,1120357,08/06/14 07:38:24.0,53.19,11.77,53.32,11.84,52.24,11.25,10.1,96.6
150.271,GSM2014-28,1120357,08/06/14 08:08:24.0,53.89,12.16,54.1,12.28,52.94,11.63,10.4,96.6
150.271,GSM2014-28,1120357,08/06/14 08:38:24.0,55.28,12.93,55.1,12.83,54.24,12.36,10.9,96.3
150.271,GSM2014-28,1120357,08/06/14 09:08:24.0,56.66,13.7,56.44,13.58,55.62,13.12,11.4,96.3
150.271,GSM2014-28,1120357,08/06/14 09:38:24.0,58.04,14.47,58.17,14.54,57,13.89,11.9,96.3
150.271,GSM2014-28,1120357,08/06/14 10:08:24.0,60.11,15.62,59.85,15.47,58.62,14.79,12.6,94.8
150.271,GSM2014-28,1120357,08/06/14 10:38:24.0,62.17,16.76,62.34,16.85,60.42,15.79,13.4,94
150.271,GSM2014-28,1120357,08/06/14 11:08:24.0,65.59,18.66,65.51,18.61,63.34,17.41,14.8,92.4
150.271,GSM2014-28,1120357,08/06/14 11:38:24.0,68.33,20.19,68.16,20.09,63.86,17.69,14.9,85.6
150.271,GSM2014-28,1120357,08/06/14 12:08:24.0,70.39,21.33,70.18,21.21,64.94,18.3,15.5,82.9
150.271,GSM2014-28,1120357,08/06/14 12:38:24.0,71.08,21.71,70.95,21.64,64.3,17.95,15.1,79.2
150.271,GSM2014-28,1120357,08/06/14 13:08:24.0,73.15,22.86,73.1,22.83,64.32,17.96,15.1,73.9
150.271,GSM2014-28,1120357,08/06/14 13:38:24.0,73.15,22.86,73.23,22.91,64.52,18.07,15.2,74.4
150.271,GSM2014-28,1120357,08/06/14 14:08:24.0,74.53,23.63,74.23,23.46,64.86,18.26,15.3,71.9
150.271,GSM2014-28,1120357,08/06/14 14:38:24.0,74.53,23.63,74.83,23.8,61.94,16.64,13.8,64.9
150.271,GSM2014-28,1120357,08/06/14 15:08:24.0,74.53,23.63,74.36,23.53,65.06,18.37,15.4,72.4
150.271,GSM2014-28,1120357,08/06/14 15:38:24.0,73.84,23.24,73.92,23.29,64.4,18,15.1,72.4
150.271,GSM2014-28,1120357,08/06/14 16:08:24.0,73.84,23.24,73.92,23.29,64.4,18,15.1,72.4
150.271,GSM2014-28,1120357,08/06/14 16:38:24.0,73.15,22.86,73.32,22.95,62.74,17.08,14.2,69.9
150.271,GSM2014-28,1120357,08/06/14 17:08:24.0,73.15,22.86,73.49,23.05,63.34,17.41,14.6,71.4
150.271,GSM2014-28,1120357,08/06/14 17:38:24.0,72.46,22.48,72.59,22.55,64.62,18.12,15.2,76.4
150.271,GSM2014-28,1120357,08/06/14 18:08:24.0,71.77,22.09,71.77,22.09,63.58,17.54,14.7,75.4
150.271,GSM2014-28,1120357,08/06/14 18:38:24.0,70.39,21.33,70.73,21.52,65.88,18.82,16,85.6
150.271,GSM2014-28,1120357,08/06/14 19:08:24.0,70.39,21.33,70.69,21.5,63.46,17.48,14.7,78.7
150.271,GSM2014-28,1120357,08/06/14 19:38:24.0,69.71,20.95,69.66,20.92,63.66,17.58,14.8,81.1
150.271,GSM2014-28,1120357,08/06/14 20:08:24.0,68.33,20.19,68.33,20.18,64.74,18.19,15.4,88.3
150.271,GSM2014-28,1120357,08/06/14 20:38:24.0,66.96,19.42,66.96,19.42,63.94,17.74,15,90
150.271,GSM2014-28,1120357,08/06/14 21:08:24.0,66.28,19.04,66.23,19.02,64.26,17.92,15.2,93.2
150.271,GSM2014-28,1120357,08/06/14 21:38:24.0,64.91,18.28,65.25,18.47,63.92,17.73,15.1,96.6
150.271,GSM2014-28,1120357,08/06/14 22:08:24.0,64.22,17.9,64.48,18.04,63.36,17.42,14.8,97
150.271,GSM2014-28,1120357,08/06/14 22:38:24.0,63.54,17.52,63.58,17.54,62.56,16.98,14.4,96.6
150.271,GSM2014-28,1120357,08/06/14 23:08:24.0,62.85,17.14,62.98,17.21,62,16.66,14.1,97
150.271,GSM2014-28,1120357,08/06/14 23:38:24.0,62.17,16.76,62.42,16.9,61.3,16.28,13.8,97
150.271,GSM2014-28,1120357,08/07/14 00:08:24.0,61.48,16.38,61.78,16.54,60.62,15.9,13.5,97
150.271,GSM2014-28,1120357,08/07/14 00:38:24.0,61.48,16.38,61.39,16.33,60.74,15.97,13.6,97.4
150.271,GSM2014-28,1120357,08/07/14 01:08:24.0,60.8,16,60.79,16,60.06,15.59,13.3,97.4
150.271,GSM2014-28,1120357,08/07/14 01:38:24.0,60.11,15.62,60.41,15.78,59.38,15.21,13,97.4
150.271,GSM2014-28,1120357,08/07/14 02:08:24.0,60.11,15.62,60.15,15.64,59.46,15.25,13,97.7
150.271,GSM2014-28,1120357,08/07/14 02:38:24.0,59.42,15.23,59.76,15.42,58.68,14.83,12.7,97.4
150.271,GSM2014-28,1120357,08/07/14 03:08:24.0,59.42,15.23,59.51,15.28,58.78,14.87,12.7,97.7
150.271,GSM2014-28,1120357,08/07/14 03:38:24.0,59.42,15.23,59.29,15.16,58.78,14.87,12.7,97.7
150.271,GSM2014-28,1120357,08/07/14 04:08:24.0,58.73,14.85,59.08,15.04,58.08,14.49,12.4,97.7
150.271,GSM2014-28,1120357,08/07/14 04:38:24.0,58.73,14.85,58.82,14.9,58,14.44,12.4,97.4
150.271,GSM2014-28,1120357,08/07/14 05:08:24.0,58.73,14.85,58.6,14.78,58.08,14.49,12.4,97.7
150.271,GSM2014-28,1120357,08/07/14 05:38:24.0,58.04,14.47,58.34,14.64,57.4,14.11,12.1,97.7
150.271,GSM2014-28,1120357,08/07/14 06:08:24.0,58.04,14.47,58,14.44,57.32,14.06,12.1,97.4
150.271,GSM2014-28,1120357,08/07/14 06:38:24.0,58.04,14.47,57.78,14.32,57.4,14.11,12.1,97.7
150.271,GSM2014-28,1120357,08/07/14 07:08:24.0,57.35,14.09,57.52,14.18,56.7,13.73,11.8,97.7
150.271,GSM2014-28,1120357,08/07/14 07:38:24.0,58.04,14.47,57.74,14.3,57.4,14.11,12.1,97.7
150.271,GSM2014-28,1120357,08/07/14 08:08:24.0,58.73,14.85,58.6,14.78,58.2,14.55,12.5,98.1
150.271,GSM2014-28,1120357,08/07/14 08:38:24.0,59.42,15.23,59.76,15.42,58.88,14.94,12.8,98.1
150.271,GSM2014-28,1120357,08/07/14 09:08:24.0,61.48,16.38,61.52,16.4,60.94,16.08,13.7,98.1
150.271,GSM2014-28,1120357,08/07/14 09:38:24.0,62.85,17.14,63.15,17.31,62.3,16.84,14.3,98.1
150.271,GSM2014-28,1120357,08/07/14 10:08:24.0,64.91,18.28,65.12,18.4,64.24,17.91,15.3,97.7
150.271,GSM2014-28,1120357,08/07/14 10:38:24.0,66.96,19.42,67.26,19.59,66.3,19.05,16.3,97.7
150.271,GSM2014-28,1120357,08/07/14 11:08:24.0,69.02,20.57,68.89,20.49,64.26,17.92,15.1,84.8
150.271,GSM2014-28,1120357,08/07/14 11:38:24.0,70.39,21.33,70.09,21.16,66.6,19.22,16.4,87.8
150.271,GSM2014-28,1120357,08/07/14 12:08:24.0,71.77,22.09,71.47,21.93,65.16,18.42,15.5,79.7
150.271,GSM2014-28,1120357,08/07/14 12:38:24.0,75.22,24.01,74.96,23.87,60.76,15.98,13.2,60.8
150.271,GSM2014-28,1120357,08/07/14 13:08:24.0,76.62,24.79,76.53,24.74,58.48,14.71,12.2,53.5
150.271,GSM2014-28,1120357,08/07/14 13:38:24.0,75.92,24.4,76.18,24.54,59.16,15.08,12.5,56.1
150.271,GSM2014-28,1120357,08/07/14 14:08:24.0,74.53,23.63,74.4,23.56,62.82,17.12,14.2,66.9
150.271,GSM2014-28,1120357,08/07/14 14:38:24.0,75.22,24.01,74.96,23.87,61.68,16.49,13.7,62.8
150.271,GSM2014-28,1120357,08/07/14 15:08:24.0,74.53,23.63,74.75,23.75,59.88,15.49,12.8,60.3
150.271,GSM2014-28,1120357,08/07/14 15:38:24.0,75.22,24.01,74.96,23.87,60.02,15.56,12.9,59.2
.,.,1120357,08/07/14 16:08:24.0,73.84,23.24,73.79,23.22,66.66,19.25,16.3,78.3
151.621,GSM2014-36,1120357,08/07/14 16:38:24.0,71.08,21.71,71.29,21.83,65.8,18.77,15.9,83.4
151.621,GSM2014-36,1120357,08/07/14 17:08:24.0,71.08,21.71,70.82,21.57,66.84,19.36,16.5,86.5
151.621,GSM2014-36,1120357,08/07/14 17:38:24.0,70.39,21.33,70.61,21.45,66.04,18.91,16.1,86.1
151.621,GSM2014-36,1120357,08/07/14 18:08:24.0,70.39,21.33,70.09,21.16,65.74,18.74,15.9,85.2
151.621,GSM2014-36,1120357,08/07/14 18:38:24.0,70.39,21.33,70.31,21.28,66.76,19.31,16.5,88.3
151.621,GSM2014-36,1120357,08/07/14 19:08:24.0,69.71,20.95,69.7,20.95,66.1,18.94,16.1,88.3
151.621,GSM2014-36,1120357,08/07/14 19:38:24.0,69.02,20.57,69.1,20.61,65.12,18.4,15.6,87.4
151.621,GSM2014-36,1120357,08/07/14 20:08:24.0,68.33,20.19,68.33,20.18,64.44,18.03,15.3,87.4
151.621,GSM2014-36,1120357,08/07/14 20:38:24.0,67.65,19.81,67.39,19.66,64.32,17.96,15.2,89.1
151.621,GSM2014-36,1120357,08/07/14 21:08:24.0,66.28,19.04,66.4,19.11,63.64,17.58,14.9,91.2
151.621,GSM2014-36,1120357,08/07/14 21:38:24.0,65.59,18.66,65.38,18.54,63.46,17.47,14.8,92.8
151.621,GSM2014-36,1120357,08/07/14 22:08:24.0,64.22,17.9,64.35,17.97,62.34,16.86,14.3,93.6
151.621,GSM2014-36,1120357,08/07/14 22:38:24.0,63.54,17.52,63.84,17.69,61.78,16.55,14,94
151.621,GSM2014-36,1120357,08/07/14 23:08:24.0,63.54,17.52,63.28,17.38,61.66,16.48,14,93.6
151.621,GSM2014-36,1120357,08/07/14 23:38:24.0,62.85,17.14,62.68,17.04,61.1,16.17,13.7,94
151.621,GSM2014-36,1120357,08/08/14 00:08:24.0,62.17,16.76,61.95,16.64,60.66,15.92,13.5,94.8
151.621,GSM2014-36,1120357,08/08/14 00:38:24.0,61.48,16.38,61.52,16.4,59.98,15.54,13.2,94.8
151.621,GSM2014-36,1120357,08/08/14 01:08:24.0,60.8,16,60.97,16.09,59.3,15.16,12.9,94.8
151.621,GSM2014-36,1120357,08/08/14 01:38:24.0,60.8,16,60.54,15.85,59.38,15.21,12.9,95.1
151.621,GSM2014-36,1120357,08/08/14 02:08:24.0,60.11,15.62,60.24,15.69,58.94,14.96,12.8,95.9
151.621,GSM2014-36,1120357,08/08/14 02:38:24.0,60.11,15.62,60.11,15.62,58.94,14.96,12.8,95.9
151.621,GSM2014-36,1120357,08/08/14 03:08:24.0,60.11,15.62,60.02,15.57,58.94,14.96,12.8,95.9
151.621,GSM2014-36,1120357,08/08/14 03:38:24.0,60.11,15.62,59.94,15.52,58.94,14.96,12.8,95.9
151.621,GSM2014-36,1120357,08/08/14 04:08:24.0,60.11,15.62,59.89,15.5,58.94,14.96,12.8,95.9
151.621,GSM2014-36,1120357,08/08/14 04:38:24.0,59.42,15.23,59.72,15.4,58.26,14.58,12.5,95.9
151.621,GSM2014-36,1120357,08/08/14 05:08:24.0,60.11,15.62,59.89,15.5,59.14,15.08,12.9,96.6
151.621,GSM2014-36,1120357,08/08/14 05:38:24.0,60.11,15.62,60.06,15.59,59.26,15.14,12.9,97
151.621,GSM2014-36,1120357,08/08/14 06:08:24.0,60.11,15.62,60.19,15.66,59.26,15.14,12.9,97
151.621,GSM2014-36,1120357,08/08/14 06:38:24.0,60.11,15.62,60.19,15.66,59.26,15.14,12.9,97
151.621,GSM2014-36,1120357,08/08/14 07:08:24.0,60.11,15.62,60.32,15.73,59.38,15.21,13,97.4
151.621,GSM2014-36,1120357,08/08/14 07:38:24.0,60.8,16,60.67,15.93,60.26,15.7,13.4,98.1
151.621,GSM2014-36,1120357,08/08/14 08:08:24.0,61.48,16.38,61.48,16.38,61.02,16.13,13.7,98.4
151.621,GSM2014-36,1120357,08/08/14 08:38:24.0,62.17,16.76,61.95,16.64,61.72,16.51,14,98.4
151.621,GSM2014-36,1120357,08/08/14 09:08:24.0,62.17,16.76,62.3,16.83,61.82,16.57,14.1,98.8
151.621,GSM2014-36,1120357,08/08/14 09:38:24.0,62.17,16.76,62.51,16.95,61.92,16.62,14.1,99.1
151.621,GSM2014-36,1120357,08/08/14 10:08:24.0,62.85,17.14,62.89,17.16,62.52,16.95,14.4,98.8
151.621,GSM2014-36,1120357,08/08/14 10:38:24.0,62.85,17.14,63.07,17.26,62.6,17,14.5,99.1
151.621,GSM2014-36,1120357,08/08/14 11:08:24.0,63.54,17.52,63.37,17.43,63.28,17.38,14.8,99.1
151.621,GSM2014-36,1120357,08/08/14 11:38:24.0,63.54,17.52,63.75,17.64,63.28,17.38,14.8,99.1
151.621,GSM2014-36,1120357,08/08/14 12:08:24.0,64.22,17.9,64.39,18,63.96,17.76,15.1,99.1
151.621,GSM2014-36,1120357,08/08/14 12:38:24.0,64.91,18.28,64.74,18.19,64.66,18.14,15.5,99.1
151.621,GSM2014-36,1120357,08/08/14 13:08:24.0,65.59,18.66,65.46,18.59,65.34,18.52,15.8,99.1
151.621,GSM2014-36,1120357,08/08/14 13:38:24.0,65.59,18.66,65.85,18.8,65.24,18.47,15.8,98.8
151.621,GSM2014-36,1120357,08/08/14 14:08:24.0,66.28,19.04,66.02,18.9,66.02,18.9,16.2,99.1
151.621,GSM2014-36,1120357,08/08/14 14:38:24.0,66.28,19.04,66.32,19.07,66.02,18.9,16.2,99.1
151.621,GSM2014-36,1120357,08/08/14 15:08:24.0,66.28,19.04,66.58,19.21,66.02,18.9,16.2,99.1
151.621,GSM2014-36,1120357,08/08/14 15:38:24.0,66.96,19.42,67.22,19.57,66.62,19.23,16.5,98.8
151.621,GSM2014-36,1120357,08/08/14 16:08:24.0,67.65,19.81,67.95,19.97,67.38,19.66,16.9,99.1
151.621,GSM2014-36,1120357,08/08/14 16:38:24.0,68.33,20.19,68.29,20.16,68.08,20.04,17.3,99.1
151.621,GSM2014-36,1120357,08/08/14 17:08:24.0,68.33,20.19,68.5,20.28,68.08,20.04,17.3,99.1
151.621,GSM2014-36,1120357,08/08/14 17:38:24.0,67.65,19.81,67.6,19.78,67.38,19.66,16.9,99.1
151.621,GSM2014-36,1120357,08/08/14 18:08:24.0,66.96,19.42,67.26,19.59,66.62,19.23,16.5,98.8
151.621,GSM2014-36,1120357,08/08/14 18:38:24.0,66.96,19.42,67.05,19.47,66.7,19.28,16.5,99.1
151.621,GSM2014-36,1120357,08/08/14 19:08:24.0,66.96,19.42,67.09,19.49,66.7,19.28,16.5,99.1
151.621,GSM2014-36,1120357,08/08/14 19:38:24.0,66.96,19.42,66.83,19.35,66.7,19.28,16.5,99.1
151.621,GSM2014-36,1120357,08/08/14 20:08:24.0,66.28,19.04,66.58,19.21,66.02,18.9,16.2,99.1
151.621,GSM2014-36,1120357,08/08/14 20:38:24.0,66.28,19.04,66.06,18.92,66.02,18.9,16.2,99.1
151.621,GSM2014-36,1120357,08/08/14 21:08:24.0,65.59,18.66,65.59,18.66,65.34,18.52,15.8,99.1
151.621,GSM2014-36,1120357,08/08/14 21:38:24.0,65.59,18.66,65.29,18.5,65.34,18.52,15.8,99.1
151.621,GSM2014-36,1120357,08/08/14 22:08:24.0,64.91,18.28,65.16,18.42,64.66,18.14,15.5,99.1
151.621,GSM2014-36,1120357,08/08/14 22:38:24.0,64.91,18.28,64.99,18.33,64.66,18.14,15.5,99.1
151.621,GSM2014-36,1120357,08/08/14 23:08:24.0,64.91,18.28,64.74,18.19,64.74,18.19,15.5,99.4
151.621,GSM2014-36,1120357,08/08/14 23:38:24.0,64.91,18.28,64.74,18.19,64.74,18.19,15.5,99.4
151.621,GSM2014-36,1120357,08/09/14 00:08:24.0,64.22,17.9,64.56,18.09,63.96,17.76,15.1,99.1
151.621,GSM2014-36,1120357,08/09/14 00:38:24.0,64.22,17.9,64.48,18.04,63.96,17.76,15.1,99.1
151.621,GSM2014-36,1120357,08/09/14 01:08:24.0,64.22,17.9,64.26,17.92,63.96,17.76,15.1,99.1
151.621,GSM2014-36,1120357,08/09/14 01:38:24.0,64.22,17.9,64.18,17.88,63.96,17.76,15.1,99.1
151.621,GSM2014-36,1120357,08/09/14 02:08:24.0,64.22,17.9,64.14,17.85,63.96,17.76,15.1,99.1
151.621,GSM2014-36,1120357,08/09/14 02:38:24.0,64.22,17.9,64.18,17.88,63.96,17.76,15.1,99.1
151.621,GSM2014-36,1120357,08/09/14 03:08:24.0,64.22,17.9,64.09,17.83,64.06,17.81,15.2,99.4
151.621,GSM2014-36,1120357,08/09/14 03:38:24.0,64.22,17.9,64.01,17.78,64.06,17.81,15.2,99.4
151.621,GSM2014-36,1120357,08/09/14 04:08:24.0,64.22,17.9,63.97,17.76,64.06,17.81,15.2,99.4
151.621,GSM2014-36,1120357,08/09/14 04:38:24.0,64.22,17.9,63.97,17.76,64.06,17.81,15.2,99.4
151.621,GSM2014-36,1120357,08/09/14 05:08:24.0,63.54,17.52,63.88,17.71,63.28,17.38,14.8,99.1
151.621,GSM2014-36,1120357,08/09/14 05:38:24.0,64.22,17.9,63.92,17.73,63.96,17.76,15.1,99.1
151.621,GSM2014-36,1120357,08/09/14 06:08:24.0,63.54,17.52,63.79,17.66,63.28,17.38,14.8,99.1
151.621,GSM2014-36,1120357,08/09/14 06:38:24.0,63.54,17.52,63.71,17.62,63.28,17.38,14.8,99.1
151.621,GSM2014-36,1120357,08/09/14 07:08:24.0,63.54,17.52,63.67,17.59,63.28,17.38,14.8,99.1
151.621,GSM2014-36,1120357,08/09/14 07:38:24.0,63.54,17.52,63.84,17.69,63.28,17.38,14.8,99.1
151.621,GSM2014-36,1120357,08/09/14 08:08:24.0,64.22,17.9,64.14,17.85,64.06,17.81,15.2,99.4
151.621,GSM2014-36,1120357,08/09/14 08:38:24.0,64.22,17.9,64.56,18.09,63.96,17.76,15.1,99.1
151.621,GSM2014-36,1120357,08/09/14 09:08:24.0,64.91,18.28,65.04,18.35,64.66,18.14,15.5,99.1
151.621,GSM2014-36,1120357,08/09/14 09:38:24.0,65.59,18.66,65.59,18.66,65.34,18.52,15.8,99.1
151.621,GSM2014-36,1120357,08/09/14 10:08:24.0,66.96,19.42,66.96,19.42,66.7,19.28,16.5,99.1
151.621,GSM2014-36,1120357,08/09/14 10:38:24.0,68.33,20.19,68.25,20.14,68.08,20.04,17.3,99.1
151.621,GSM2014-36,1120357,08/09/14 11:08:24.0,69.71,20.95,69.4,20.78,69.44,20.8,18.1,99.1
151.621,GSM2014-36,1120357,08/09/14 11:38:24.0,70.39,21.33,70.35,21.3,70.04,21.13,18.4,98.8
151.621,GSM2014-36,1120357,08/09/14 12:08:24.0,70.39,21.33,70.73,21.52,69.92,21.07,18.4,98.4
151.621,GSM2014-36,1120357,08/09/14 12:38:24.0,70.39,21.33,70.65,21.47,69.5,20.83,18.1,97
151.621,GSM2014-36,1120357,08/09/14 13:08:24.0,69.71,20.95,69.88,21.04,68.82,20.45,17.7,97
151.621,GSM2014-36,1120357,08/09/14 13:38:24.0,69.02,20.57,69.32,20.73,68.26,20.14,17.4,97.4
151.621,GSM2014-36,1120357,08/09/14 14:08:24.0,70.39,21.33,70.69,21.5,69.28,20.72,18,96.3
151.621,GSM2014-36,1120357,08/09/14 14:38:24.0,71.77,22.09,71.64,22.02,70.2,21.22,18.5,94.8
151.621,GSM2014-36,1120357,08/09/14 15:08:24.0,71.08,21.71,71.38,21.88,69.72,20.96,18.2,95.5
151.621,GSM2014-36,1120357,08/09/14 15:38:24.0,71.08,21.71,70.82,21.57,69.98,21.1,18.4,96.3
151.621,GSM2014-36,1120357,08/09/14 16:08:24.0,72.46,22.48,72.41,22.45,68.8,20.44,17.6,88.3
151.621,GSM2014-36,1120357,08/09/14 16:38:24.0,71.08,21.71,71.42,21.9,69.52,20.84,18.1,94.8
151.621,GSM2014-36,1120357,08/09/14 17:08:24.0,69.02,20.57,69.06,20.59,68.14,20.07,17.3,97
151.621,GSM2014-36,1120357,08/09/14 17:38:24.0,68.33,20.19,68.5,20.28,67.86,19.93,17.2,98.4
151.621,GSM2014-36,1120357,08/09/14 18:08:24.0,68.33,20.19,68.42,20.23,67.86,19.93,17.2,98.4
.,.,1120357,08/09/14 18:38:24.0,69.02,20.57,68.85,20.47,68.56,20.31,17.6,98.4
.,.,1120357,08/09/14 19:08:24.0,69.71,20.95,69.58,20.88,69.36,20.75,18,98.8
150.456,GSM2014-36,1120357,08/12/14 16:08:24.0,93.21,34.01,93.11,33.95,65.42,18.57,15.1,40.2
150.456,GSM2014-36,1120357,08/12/14 16:38:24.0,95.49,35.27,95.49,35.27,63.64,17.57,14.1,35.2
150.456,GSM2014-36,1120357,08/12/14 17:08:24.0,94.73,34.85,94.92,34.95,64.54,18.08,14.6,37.2
150.456,GSM2014-36,1120357,08/12/14 17:38:24.0,92.46,33.59,92.74,33.74,64.76,18.2,14.8,40.2
150.456,GSM2014-36,1120357,08/12/14 18:08:24.0,86.55,30.31,86.55,30.3,64.1,17.83,14.6,47.3
150.456,GSM2014-36,1120357,08/12/14 18:38:24.0,82.95,28.31,82.68,28.16,64.06,17.81,14.7,53
150.456,GSM2014-36,1120357,08/12/14 19:08:24.0,80.12,26.73,80.2,26.78,63.6,17.56,14.5,57.2
150.456,GSM2014-36,1120357,08/12/14 19:38:24.0,78.71,25.95,78.45,25.8,63.8,17.67,14.6,60.3
150.456,GSM2014-36,1120357,08/12/14 20:08:24.0,77.31,25.17,77.18,25.1,63.64,17.58,14.6,62.8
150.456,GSM2014-36,1120357,08/12/14 20:38:24.0,75.92,24.4,76.13,24.52,62.6,17,14.1,63.4
150.456,GSM2014-36,1120357,08/12/14 21:08:24.0,75.22,24.01,75.31,24.06,62.16,16.76,13.9,63.9
150.456,GSM2014-36,1120357,08/12/14 21:38:24.0,74.53,23.63,74.62,23.68,61.94,16.64,13.8,64.9
150.456,GSM2014-36,1120357,08/12/14 22:08:24.0,73.84,23.24,74.01,23.34,61.08,16.15,13.4,64.4
150.456,GSM2014-36,1120357,08/12/14 22:38:24.0,73.15,22.86,73.49,23.05,60.2,15.67,13,63.9
150.456,GSM2014-36,1120357,08/12/14 23:08:24.0,73.15,22.86,72.97,22.76,60.42,15.79,13.1,64.4
150.456,GSM2014-36,1120357,08/12/14 23:38:24.0,72.46,22.48,72.5,22.5,59.56,15.31,12.7,63.9
150.456,GSM2014-36,1120357,08/13/14 00:08:24.0,71.77,22.09,71.98,22.21,58.68,14.82,12.4,63.4
150.456,GSM2014-36,1120357,08/13/14 00:38:24.0,71.77,22.09,71.55,21.97,58.42,14.67,12.2,62.8
150.456,GSM2014-36,1120357,08/13/14 01:08:24.0,71.08,21.71,71.08,21.71,57.54,14.19,11.9,62.3
