ref,Frequency,Datalogger,Download Date,Date,Time,Channel,BPM,Antenna,Power,Activity,Tree,Time Change,Time>1min,BPM Change
8206,151.786,8443,5/13/15,5/2/15,4:16:49,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8207,151.786,8443,5/13/15,5/2/15,4:17:05,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8208,151.786,8443,5/13/15,5/2/15,4:17:08,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8209,151.786,8443,5/13/15,5/2/15,4:17:24,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8210,151.786,8443,5/13/15,5/2/15,4:17:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8211,151.786,8443,5/13/15,5/2/15,4:17:29,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8212,151.786,8443,5/13/15,5/2/15,4:17:45,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8213,151.786,8443,5/13/15,5/2/15,4:17:47,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8214,151.786,8443,5/13/15,5/2/15,4:17:50,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8215,151.786,8443,5/13/15,5/2/15,4:18:03,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8216,151.786,8443,5/13/15,5/2/15,4:18:06,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8217,151.786,8443,5/13/15,5/2/15,4:18:09,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8218,151.786,8443,5/13/15,5/2/15,4:18:24,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:15,0,0
8219,151.786,8443,5/13/15,5/2/15,4:18:27,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8220,151.786,8443,5/13/15,5/2/15,4:18:30,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8221,151.786,8443,5/13/15,5/2/15,4:18:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8222,151.786,8443,5/13/15,5/2/15,4:18:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8223,151.786,8443,5/13/15,5/2/15,4:19:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8224,151.786,8443,5/13/15,5/2/15,4:19:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8225,151.786,8443,5/13/15,5/2/15,4:19:09,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8226,151.786,8443,5/13/15,5/2/15,4:19:25,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8227,151.786,8443,5/13/15,5/2/15,4:19:28,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8228,151.786,8443,5/13/15,5/2/15,4:19:44,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8229,151.786,8443,5/13/15,5/2/15,4:19:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8230,151.786,8443,5/13/15,5/2/15,4:19:49,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8231,151.786,8443,5/13/15,5/2/15,4:20:05,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8232,151.786,8443,5/13/15,5/2/15,4:20:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8233,151.786,8443,5/13/15,5/2/15,4:20:10,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8234,151.786,8443,5/13/15,5/2/15,4:20:23,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8235,151.786,8443,5/13/15,5/2/15,4:20:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8236,151.786,8443,5/13/15,5/2/15,4:20:29,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8237,151.786,8443,5/13/15,5/2/15,4:20:45,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8238,151.786,8443,5/13/15,5/2/15,4:20:47,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8239,151.786,8443,5/13/15,5/2/15,4:20:50,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8240,151.786,8443,5/13/15,5/2/15,4:21:03,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8241,151.786,8443,5/13/15,5/2/15,4:21:06,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8242,151.786,8443,5/13/15,5/2/15,4:21:08,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8243,151.786,8443,5/13/15,5/2/15,4:21:24,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8244,151.786,8443,5/13/15,5/2/15,4:21:27,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8245,151.786,8443,5/13/15,5/2/15,4:21:29,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8246,151.786,8443,5/13/15,5/2/15,4:21:45,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8247,151.786,8443,5/13/15,5/2/15,4:21:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8248,151.786,8443,5/13/15,5/2/15,4:22:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8249,151.786,8443,5/13/15,5/2/15,4:22:06,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8250,151.786,8443,5/13/15,5/2/15,4:22:09,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8251,151.786,8443,5/13/15,5/2/15,4:22:25,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8252,151.786,8443,5/13/15,5/2/15,4:22:28,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8253,151.786,8443,5/13/15,5/2/15,4:22:43,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:15,0,0
8254,151.786,8443,5/13/15,5/2/15,4:22:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8255,151.786,8443,5/13/15,5/2/15,4:22:49,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8256,151.786,8443,5/13/15,5/2/15,4:23:05,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8257,151.786,8443,5/13/15,5/2/15,4:23:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8258,151.786,8443,5/13/15,5/2/15,4:23:10,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8259,151.786,8443,5/13/15,5/2/15,4:23:22,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:12,0,0
8260,151.786,8443,5/13/15,5/2/15,4:23:25,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8261,151.786,8443,5/13/15,5/2/15,4:23:27,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8262,151.786,8443,5/13/15,5/2/15,4:23:43,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8263,151.786,8443,5/13/15,5/2/15,4:23:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8264,151.786,8443,5/13/15,5/2/15,4:23:49,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8265,151.786,8443,5/13/15,5/2/15,4:24:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:15,0,0
8266,151.786,8443,5/13/15,5/2/15,4:24:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8267,151.786,8443,5/13/15,5/2/15,4:24:23,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8268,151.786,8443,5/13/15,5/2/15,4:24:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8269,151.786,8443,5/13/15,5/2/15,4:24:28,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8270,151.786,8443,5/13/15,5/2/15,4:24:44,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8271,151.786,8443,5/13/15,5/2/15,4:24:47,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8272,151.786,8443,5/13/15,5/2/15,4:25:03,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8273,151.786,8443,5/13/15,5/2/15,4:25:05,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8274,151.786,8443,5/13/15,5/2/15,4:25:08,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8275,151.786,8443,5/13/15,5/2/15,4:25:24,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8276,151.786,8443,5/13/15,5/2/15,4:25:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8277,151.786,8443,5/13/15,5/2/15,4:25:29,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8278,151.786,8443,5/13/15,5/2/15,4:25:42,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8279,151.786,8443,5/13/15,5/2/15,4:25:45,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8280,151.786,8443,5/13/15,5/2/15,4:25:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8281,151.786,8443,5/13/15,5/2/15,4:26:03,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:15,0,0
8282,151.786,8443,5/13/15,5/2/15,4:26:06,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8283,151.786,8443,5/13/15,5/2/15,4:26:09,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8284,151.786,8443,5/13/15,5/2/15,4:26:22,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8285,151.786,8443,5/13/15,5/2/15,4:26:25,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8286,151.786,8443,5/13/15,5/2/15,4:26:27,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8287,151.786,8443,5/13/15,5/2/15,4:26:43,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8288,151.786,8443,5/13/15,5/2/15,4:26:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8289,151.786,8443,5/13/15,5/2/15,4:26:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8290,151.786,8443,5/13/15,5/2/15,4:27:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8291,151.786,8443,5/13/15,5/2/15,4:27:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8292,151.786,8443,5/13/15,5/2/15,4:27:23,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8293,151.786,8443,5/13/15,5/2/15,4:27:25,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8294,151.786,8443,5/13/15,5/2/15,4:27:28,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8295,151.786,8443,5/13/15,5/2/15,4:27:44,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8296,151.786,8443,5/13/15,5/2/15,4:27:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8297,151.786,8443,5/13/15,5/2/15,4:27:49,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8298,151.786,8443,5/13/15,5/2/15,4:28:02,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8299,151.786,8443,5/13/15,5/2/15,4:28:05,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8300,151.786,8443,5/13/15,5/2/15,4:28:08,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8301,151.786,8443,5/13/15,5/2/15,4:28:23,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:15,0,0
8302,151.786,8443,5/13/15,5/2/15,4:28:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8303,151.786,8443,5/13/15,5/2/15,4:28:29,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8304,151.786,8443,5/13/15,5/2/15,4:28:42,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8305,151.786,8443,5/13/15,5/2/15,4:28:45,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8306,151.786,8443,5/13/15,5/2/15,4:28:47,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8307,151.786,8443,5/13/15,5/2/15,4:29:03,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8308,151.786,8443,5/13/15,5/2/15,4:29:06,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8309,151.786,8443,5/13/15,5/2/15,4:29:08,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8310,151.786,8443,5/13/15,5/2/15,4:29:24,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8311,151.786,8443,5/13/15,5/2/15,4:29:27,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8312,151.786,8443,5/13/15,5/2/15,4:29:43,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8313,151.786,8443,5/13/15,5/2/15,4:29:45,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8314,151.786,8443,5/13/15,5/2/15,4:29:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8315,151.786,8443,5/13/15,5/2/15,4:30:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8316,151.786,8443,5/13/15,5/2/15,4:30:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8317,151.786,8443,5/13/15,5/2/15,4:30:22,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:15,0,0
8318,151.786,8443,5/13/15,5/2/15,4:30:25,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8319,151.786,8443,5/13/15,5/2/15,4:30:28,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8320,151.786,8443,5/13/15,5/2/15,4:30:44,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8321,151.786,8443,5/13/15,5/2/15,4:30:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8322,151.786,8443,5/13/15,5/2/15,4:30:49,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8323,151.786,8443,5/13/15,5/2/15,4:31:02,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8324,151.786,8443,5/13/15,5/2/15,4:31:05,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8325,151.786,8443,5/13/15,5/2/15,4:31:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8326,151.786,8443,5/13/15,5/2/15,4:31:23,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8327,151.786,8443,5/13/15,5/2/15,4:31:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8328,151.786,8443,5/13/15,5/2/15,4:31:29,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8329,151.786,8443,5/13/15,5/2/15,4:31:42,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8330,151.786,8443,5/13/15,5/2/15,4:31:44,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8331,151.786,8443,5/13/15,5/2/15,4:31:47,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8332,151.786,8443,5/13/15,5/2/15,4:32:03,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8333,151.786,8443,5/13/15,5/2/15,4:32:06,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8334,151.786,8443,5/13/15,5/2/15,4:32:08,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8335,151.786,8443,5/13/15,5/2/15,4:32:24,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8336,151.786,8443,5/13/15,5/2/15,4:32:27,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8337,151.786,8443,5/13/15,5/2/15,4:32:43,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8338,151.786,8443,5/13/15,5/2/15,4:32:45,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8339,151.786,8443,5/13/15,5/2/15,4:32:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8340,151.786,8443,5/13/15,5/2/15,4:33:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8341,151.786,8443,5/13/15,5/2/15,4:33:06,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8342,151.786,8443,5/13/15,5/2/15,4:33:09,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8343,151.786,8443,5/13/15,5/2/15,4:33:22,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8344,151.786,8443,5/13/15,5/2/15,4:33:25,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8345,151.786,8443,5/13/15,5/2/15,4:33:28,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8346,151.786,8443,5/13/15,5/2/15,4:33:43,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:15,0,0
8347,151.786,8443,5/13/15,5/2/15,4:33:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8348,151.786,8443,5/13/15,5/2/15,4:33:49,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8349,151.786,8443,5/13/15,5/2/15,4:34:02,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8350,151.786,8443,5/13/15,5/2/15,4:34:05,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8351,151.786,8443,5/13/15,5/2/15,4:34:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8352,151.786,8443,5/13/15,5/2/15,4:34:23,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8353,151.786,8443,5/13/15,5/2/15,4:34:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8354,151.786,8443,5/13/15,5/2/15,4:34:28,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8355,151.786,8443,5/13/15,5/2/15,4:34:44,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8356,151.786,8443,5/13/15,5/2/15,4:34:47,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8357,151.786,8443,5/13/15,5/2/15,4:35:03,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8358,151.786,8443,5/13/15,5/2/15,4:35:05,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8359,151.786,8443,5/13/15,5/2/15,4:35:08,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8360,151.786,8443,5/13/15,5/2/15,4:35:24,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8361,151.786,8443,5/13/15,5/2/15,4:35:27,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8362,151.786,8443,5/13/15,5/2/15,4:35:42,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:15,0,0
8363,151.786,8443,5/13/15,5/2/15,4:35:45,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8364,151.786,8443,5/13/15,5/2/15,4:35:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8365,151.786,8443,5/13/15,5/2/15,4:36:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8366,151.786,8443,5/13/15,5/2/15,4:36:06,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8367,151.786,8443,5/13/15,5/2/15,4:36:09,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8368,151.786,8443,5/13/15,5/2/15,4:36:22,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8369,151.786,8443,5/13/15,5/2/15,4:36:25,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8370,151.786,8443,5/13/15,5/2/15,4:36:27,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8371,151.786,8443,5/13/15,5/2/15,4:36:43,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8372,151.786,8443,5/13/15,5/2/15,4:36:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8373,151.786,8443,5/13/15,5/2/15,4:36:49,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8374,151.786,8443,5/13/15,5/2/15,4:37:02,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8375,151.786,8443,5/13/15,5/2/15,4:37:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8376,151.786,8443,5/13/15,5/2/15,4:37:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8377,151.786,8443,5/13/15,5/2/15,4:37:23,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8378,151.786,8443,5/13/15,5/2/15,4:37:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8379,151.786,8443,5/13/15,5/2/15,4:37:28,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8380,151.786,8443,5/13/15,5/2/15,4:37:44,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8381,151.786,8443,5/13/15,5/2/15,4:37:47,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8382,151.786,8443,5/13/15,5/2/15,4:38:03,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8383,151.786,8443,5/13/15,5/2/15,4:38:05,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8384,151.786,8443,5/13/15,5/2/15,4:38:08,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8385,151.786,8443,5/13/15,5/2/15,4:38:24,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8386,151.786,8443,5/13/15,5/2/15,4:38:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8387,151.786,8443,5/13/15,5/2/15,4:38:42,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8388,151.786,8443,5/13/15,5/2/15,4:38:45,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8389,151.786,8443,5/13/15,5/2/15,4:38:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8390,151.786,8443,5/13/15,5/2/15,4:39:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8391,151.786,8443,5/13/15,5/2/15,4:39:06,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8392,151.786,8443,5/13/15,5/2/15,4:39:09,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8393,151.786,8443,5/13/15,5/2/15,4:39:22,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8394,151.786,8443,5/13/15,5/2/15,4:39:25,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8395,151.786,8443,5/13/15,5/2/15,4:39:27,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8396,151.786,8443,5/13/15,5/2/15,4:39:43,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8397,151.786,8443,5/13/15,5/2/15,4:39:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8398,151.786,8443,5/13/15,5/2/15,4:39:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8399,151.786,8443,5/13/15,5/2/15,4:40:02,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:14,0,0
8400,151.786,8443,5/13/15,5/2/15,4:40:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8401,151.786,8443,5/13/15,5/2/15,4:40:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8402,151.786,8443,5/13/15,5/2/15,4:40:23,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8403,151.786,8443,5/13/15,5/2/15,4:40:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8404,151.786,8443,5/13/15,5/2/15,4:40:28,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8405,151.786,8443,5/13/15,5/2/15,4:40:44,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8406,151.786,8443,5/13/15,5/2/15,4:40:47,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8407,151.786,8443,5/13/15,5/2/15,4:41:03,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8408,151.786,8443,5/13/15,5/2/15,4:41:05,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8409,151.786,8443,5/13/15,5/2/15,4:41:08,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8410,151.786,8443,5/13/15,5/2/15,4:41:24,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8411,151.786,8443,5/13/15,5/2/15,4:41:26,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8412,151.786,8443,5/13/15,5/2/15,4:41:42,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8413,151.786,8443,5/13/15,5/2/15,4:41:45,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8414,151.786,8443,5/13/15,5/2/15,4:41:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8415,151.786,8443,5/13/15,5/2/15,4:42:03,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:15,0,0
8416,151.786,8443,5/13/15,5/2/15,4:42:06,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8417,151.786,8443,5/13/15,5/2/15,4:42:09,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8418,151.786,8443,5/13/15,5/2/15,4:42:22,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:13,0,0
8419,151.786,8443,5/13/15,5/2/15,4:42:25,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8420,151.786,8443,5/13/15,5/2/15,4:42:27,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8421,151.786,8443,5/13/15,5/2/15,4:42:43,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:16,0,0
8422,151.786,8443,5/13/15,5/2/15,4:42:46,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
8423,151.786,8443,5/13/15,5/2/15,4:42:48,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8424,151.786,8443,5/13/15,5/2/15,4:43:02,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:14,0,0
8425,151.786,8443,5/13/15,5/2/15,4:43:04,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:02,0,0
8426,151.786,8443,5/13/15,5/2/15,4:43:07,4,22.7,AH0,255,Roosting,GSM2015-01,0:00:03,0,0
