ref,Frequency,Datalogger,Download Date,Date,Time,Channel,BPM,Antenna,Power,Activity,Tree,Time Change,Time>1min,BPM Change
1023,151.467,8323,6/23/15,6/19/15,16:52:16,15,33.5,AH0,255,,,0:00:02,0,0
1024,151.467,8323,6/23/15,6/19/15,16:52:18,15,33.5,AH0,255,,,0:00:02,0,0
1025,151.467,8323,6/23/15,6/19/15,16:52:20,15,33.5,AH0,255,,,0:00:02,0,0
1026,151.467,8323,6/23/15,6/19/15,16:52:32,15,33.5,AH0,255,,,0:00:12,0,0
1027,151.467,8323,6/23/15,6/19/15,16:52:34,15,33.5,AH0,255,,,0:00:02,0,0
1028,151.467,8323,6/23/15,6/19/15,16:52:36,15,33.5,AH0,255,,,0:00:02,0,0
1029,151.467,8323,6/23/15,6/19/15,16:52:37,15,33.5,AH0,255,,,0:00:01,0,0
1030,151.467,8323,6/23/15,6/19/15,16:52:39,15,33.5,AH0,255,,,0:00:02,0,0
1031,151.467,8323,6/23/15,6/19/15,16:52:54,15,33.4,AH0,255,,,0:00:15,0,0
1032,151.467,8323,6/23/15,6/19/15,16:52:55,15,33.5,AH0,255,,,0:00:01,0,0
1033,151.467,8323,6/23/15,6/19/15,16:52:57,15,33.4,AH0,255,,,0:00:02,0,0
1034,151.467,8323,6/23/15,6/19/15,16:52:59,15,33.4,AH0,255,,,0:00:02,0,0
1035,151.467,8323,6/23/15,6/19/15,16:53:13,15,33.4,AH0,255,,,0:00:14,0,0
1036,151.467,8323,6/23/15,6/19/15,16:53:15,15,33.4,AH0,255,,,0:00:02,0,0
1037,151.467,8323,6/23/15,6/19/15,16:53:17,15,33.4,AH0,255,,,0:00:02,0,0
1038,151.467,8323,6/23/15,6/19/15,16:53:19,15,33.4,AH0,255,,,0:00:02,0,0
1039,151.467,8323,6/23/15,6/19/15,16:53:33,15,33.4,AH0,255,,,0:00:14,0,0
1040,151.467,8323,6/23/15,6/19/15,16:53:35,15,33.4,AH0,255,,,0:00:02,0,0
1041,151.467,8323,6/23/15,6/19/15,16:53:37,15,33.4,AH0,255,,,0:00:02,0,0
1042,151.467,8323,6/23/15,6/19/15,16:53:39,15,33.4,AH0,255,,,0:00:02,0,0
1043,151.467,8323,6/23/15,6/19/15,16:53:53,15,33.4,AH0,255,,,0:00:14,0,0
1044,151.467,8323,6/23/15,6/19/15,16:53:55,15,33.4,AH0,255,,,0:00:02,0,0
1045,151.467,8323,6/23/15,6/19/15,16:53:56,15,33.3,AH0,255,,,0:00:01,0,0
1046,151.467,8323,6/23/15,6/19/15,16:53:58,15,33.4,AH0,255,,,0:00:02,0,0
1047,151.467,8323,6/23/15,6/19/15,16:54:13,15,33.3,AH0,255,,,0:00:15,0,0
1048,151.467,8323,6/23/15,6/19/15,16:54:14,15,33.3,AH0,255,,,0:00:01,0,0
1049,151.467,8323,6/23/15,6/19/15,16:54:16,15,33.3,AH0,255,,,0:00:02,0,0
1050,151.467,8323,6/23/15,6/19/15,16:54:18,15,33.3,AH0,255,,,0:00:02,0,0
1051,151.467,8323,6/23/15,6/19/15,16:54:20,15,33.3,AH0,255,,,0:00:02,0,0
1052,151.467,8323,6/23/15,6/19/15,16:54:33,15,33.3,AH0,255,,,0:00:13,0,0
1053,151.467,8323,6/23/15,6/19/15,16:54:34,15,33.3,AH0,255,,,0:00:01,0,0
1054,151.467,8323,6/23/15,6/19/15,16:54:36,15,33.3,AH0,255,,,0:00:02,0,0
1055,151.467,8323,6/23/15,6/19/15,16:54:38,15,33.3,AH0,255,,,0:00:02,0,0
1056,151.467,8323,6/23/15,6/19/15,16:54:40,15,33.3,AH0,255,,,0:00:02,0,0
1057,151.467,8323,6/23/15,6/19/15,16:54:52,15,33.3,AH0,255,,,0:00:12,0,0
1058,151.467,8323,6/23/15,6/19/15,16:54:54,15,33.3,AH0,255,,,0:00:02,0,0
1059,151.467,8323,6/23/15,6/19/15,16:54:56,15,33.3,AH0,255,,,0:00:02,0,0
1060,151.467,8323,6/23/15,6/19/15,16:54:58,15,33.3,AH0,255,,,0:00:02,0,0
1061,151.467,8323,6/23/15,6/19/15,16:55:00,15,33.3,AH0,255,,,0:00:02,0,0
1062,151.467,8323,6/23/15,6/19/15,16:55:12,15,33.3,AH0,255,,,0:00:12,0,0
1063,151.467,8323,6/23/15,6/19/15,16:55:14,15,33.3,AH0,255,,,0:00:02,0,0
1064,151.467,8323,6/23/15,6/19/15,16:55:16,15,33.3,AH0,255,,,0:00:02,0,0
1065,151.467,8323,6/23/15,6/19/15,16:55:18,15,33.3,AH0,255,,,0:00:02,0,0
1066,151.467,8323,6/23/15,6/19/15,16:55:19,15,33.3,AH0,255,,,0:00:01,0,0
1067,151.467,8323,6/23/15,6/19/15,16:55:32,15,33.3,AH0,255,,,0:00:13,0,0
1068,151.467,8323,6/23/15,6/19/15,16:55:34,15,33.3,AH0,255,,,0:00:02,0,0
1069,151.467,8323,6/23/15,6/19/15,16:55:36,15,33.3,AH0,255,,,0:00:02,0,0
1070,151.467,8323,6/23/15,6/19/15,16:55:37,15,33.3,AH0,255,,,0:00:01,0,0
1071,151.467,8323,6/23/15,6/19/15,16:55:39,15,33.3,AH0,255,,,0:00:02,0,0
1072,151.467,8323,6/23/15,6/19/15,16:55:54,15,33.4,AH0,255,,,0:00:15,0,0
1073,151.467,8323,6/23/15,6/19/15,16:55:55,15,33.4,AH0,255,,,0:00:01,0,0
1074,151.467,8323,6/23/15,6/19/15,16:55:57,15,33.4,AH0,255,,,0:00:02,0,0
1075,151.467,8323,6/23/15,6/19/15,16:55:59,15,33.4,AH0,255,,,0:00:02,0,0
1076,151.467,8323,6/23/15,6/19/15,16:56:13,15,33.4,AH0,255,,,0:00:14,0,0
1077,151.467,8323,6/23/15,6/19/15,16:56:15,15,33.4,AH0,255,,,0:00:02,0,0
1078,151.467,8323,6/23/15,6/19/15,16:56:17,15,33.4,AH0,255,,,0:00:02,0,0
1079,151.467,8323,6/23/15,6/19/15,16:56:19,15,33.5,AH0,255,,,0:00:02,0,0
1080,151.467,8323,6/23/15,6/19/15,16:56:33,15,33.5,AH0,255,,,0:00:14,0,0
1081,151.467,8323,6/23/15,6/19/15,16:56:35,15,33.5,AH0,255,,,0:00:02,0,0
1082,151.467,8323,6/23/15,6/19/15,16:56:37,15,33.5,AH0,255,,,0:00:02,0,0
1083,151.467,8323,6/23/15,6/19/15,16:56:38,15,33.5,AH0,255,,,0:00:01,0,0
1084,151.467,8323,6/23/15,6/19/15,16:56:53,15,33.6,AH0,255,,,0:00:15,0,0
1085,151.467,8323,6/23/15,6/19/15,16:56:55,15,33.6,AH0,255,,,0:00:02,0,0
1086,151.467,8323,6/23/15,6/19/15,16:56:56,15,33.6,AH0,255,,,0:00:01,0,0
1087,151.467,8323,6/23/15,6/19/15,16:56:58,15,33.6,AH0,255,,,0:00:02,0,0
1088,151.467,8323,6/23/15,6/19/15,16:57:00,15,33.6,AH0,255,,,0:00:02,0,0
1089,151.467,8323,6/23/15,6/19/15,16:57:12,15,33.6,AH0,255,,,0:00:12,0,0
1090,151.467,8323,6/23/15,6/19/15,16:57:14,15,33.6,AH0,255,,,0:00:02,0,0
1091,151.467,8323,6/23/15,6/19/15,16:57:16,15,33.6,AH0,255,,,0:00:02,0,0
1092,151.467,8323,6/23/15,6/19/15,16:57:18,15,33.6,AH0,255,,,0:00:02,0,0
1093,151.467,8323,6/23/15,6/19/15,16:57:20,15,33.6,AH0,255,,,0:00:02,0,0
1094,151.467,8323,6/23/15,6/19/15,16:57:32,15,33.6,AH0,255,,,0:00:12,0,0
1095,151.467,8323,6/23/15,6/19/15,16:57:34,15,33.6,AH0,255,,,0:00:02,0,0
1096,151.467,8323,6/23/15,6/19/15,16:57:36,15,33.6,AH0,255,,,0:00:02,0,0
1097,151.467,8323,6/23/15,6/19/15,16:57:37,15,33.6,AH0,255,,,0:00:01,0,0
1098,151.467,8323,6/23/15,6/19/15,16:57:39,15,33.6,AH0,255,,,0:00:02,0,0
1099,151.467,8323,6/23/15,6/19/15,16:57:54,15,33.6,AH0,255,,,0:00:15,0,0
1100,151.467,8323,6/23/15,6/19/15,16:57:55,15,33.6,AH0,255,,,0:00:01,0,0
1101,151.467,8323,6/23/15,6/19/15,16:57:57,15,33.7,AH0,255,,,0:00:02,0,0
1102,151.467,8323,6/23/15,6/19/15,16:57:59,15,33.7,AH0,255,,,0:00:02,0,0
1103,151.467,8323,6/23/15,6/19/15,16:58:13,15,33.7,AH0,255,,,0:00:14,0,0
1104,151.467,8323,6/23/15,6/19/15,16:58:15,15,33.7,AH0,255,,,0:00:02,0,0
1105,151.467,8323,6/23/15,6/19/15,16:58:17,15,33.7,AH0,255,,,0:00:02,0,0
1106,151.467,8323,6/23/15,6/19/15,16:58:18,15,33.7,AH0,255,,,0:00:01,0,0
1107,151.467,8323,6/23/15,6/19/15,16:58:33,15,33.7,AH0,255,,,0:00:15,0,0
1108,151.467,8323,6/23/15,6/19/15,16:58:35,15,33.7,AH0,255,,,0:00:02,0,0
1109,151.467,8323,6/23/15,6/19/15,16:58:36,15,33.7,AH0,255,,,0:00:01,0,0
1110,151.467,8323,6/23/15,6/19/15,16:58:38,15,33.7,AH0,255,,,0:00:02,0,0
1111,151.467,8323,6/23/15,6/19/15,16:58:40,15,33.7,AH0,255,,,0:00:02,0,0
1112,151.467,8323,6/23/15,6/19/15,16:58:52,15,33.7,AH0,255,,,0:00:12,0,0
1113,151.467,8323,6/23/15,6/19/15,16:58:54,15,33.7,AH0,255,,,0:00:02,0,0
1114,151.467,8323,6/23/15,6/19/15,16:58:56,15,33.7,AH0,255,,,0:00:02,0,0
1115,151.467,8323,6/23/15,6/19/15,16:58:58,15,33.7,AH0,255,,,0:00:02,0,0
1116,151.467,8323,6/23/15,6/19/15,16:58:59,15,33.7,AH0,255,,,0:00:01,0,0
1117,151.467,8323,6/23/15,6/19/15,16:59:12,15,33.7,AH0,255,,,0:00:13,0,0
1118,151.467,8323,6/23/15,6/19/15,16:59:14,15,33.7,AH0,255,,,0:00:02,0,0
1119,151.467,8323,6/23/15,6/19/15,16:59:15,15,33.7,AH0,255,,,0:00:01,0,0
1120,151.467,8323,6/23/15,6/19/15,16:59:17,15,33.7,AH0,255,,,0:00:02,0,0
1121,151.467,8323,6/23/15,6/19/15,16:59:19,15,33.7,AH0,255,,,0:00:02,0,0
1122,151.467,8323,6/23/15,6/19/15,16:59:33,15,33.8,AH0,255,,,0:00:14,0,0
1123,151.467,8323,6/23/15,6/19/15,16:59:35,15,33.8,AH0,255,,,0:00:02,0,0
1124,151.467,8323,6/23/15,6/19/15,16:59:37,15,33.7,AH0,255,,,0:00:02,0,0
1125,151.467,8323,6/23/15,6/19/15,16:59:39,15,33.8,AH0,255,,,0:00:02,0,0
1126,151.467,8323,6/23/15,6/19/15,16:59:53,15,33.8,AH0,255,,,0:00:14,0,0
1127,151.467,8323,6/23/15,6/19/15,16:59:55,15,33.8,AH0,255,,,0:00:02,0,0
1128,151.467,8323,6/23/15,6/19/15,16:59:56,15,33.8,AH0,255,,,0:00:01,0,0
1129,151.467,8323,6/23/15,6/19/15,16:59:58,15,33.8,AH0,255,,,0:00:02,0,0
1130,151.467,8323,6/23/15,6/19/15,17:00:00,15,33.8,AH0,255,,,0:00:02,0,0
1131,151.467,8323,6/23/15,6/19/15,17:00:12,15,33.8,AH0,255,,,0:00:12,0,0
1132,151.467,8323,6/23/15,6/19/15,17:00:14,15,33.8,AH0,255,,,0:00:02,0,0
1133,151.467,8323,6/23/15,6/19/15,17:00:16,15,33.8,AH0,255,,,0:00:02,0,0
1134,151.467,8323,6/23/15,6/19/15,17:00:18,15,33.8,AH0,255,,,0:00:02,0,0
1135,151.467,8323,6/23/15,6/19/15,17:00:19,15,33.8,AH0,255,,,0:00:01,0,0
1136,151.467,8323,6/23/15,6/19/15,17:00:32,15,33.8,AH0,255,,,0:00:13,0,0
1137,151.467,8323,6/23/15,6/19/15,17:00:34,15,33.8,AH0,255,,,0:00:02,0,0
1138,151.467,8323,6/23/15,6/19/15,17:00:35,15,33.8,AH0,255,,,0:00:01,0,0
1139,151.467,8323,6/23/15,6/19/15,17:00:37,15,33.8,AH0,255,,,0:00:02,0,0
1140,151.467,8323,6/23/15,6/19/15,17:00:39,15,33.8,AH0,255,,,0:00:02,0,0
1141,151.467,8323,6/23/15,6/19/15,17:00:53,15,33.8,AH0,255,,,0:00:14,0,0
1142,151.467,8323,6/23/15,6/19/15,17:00:55,15,33.8,AH0,255,,,0:00:02,0,0
1143,151.467,8323,6/23/15,6/19/15,17:00:57,15,33.8,AH0,255,,,0:00:02,0,0
1144,151.467,8323,6/23/15,6/19/15,17:00:59,15,33.8,AH0,255,,,0:00:02,0,0
1145,151.467,8323,6/23/15,6/19/15,17:01:13,15,33.8,AH0,255,,,0:00:14,0,0
1146,151.467,8323,6/23/15,6/19/15,17:01:14,15,33.8,AH0,255,,,0:00:01,0,0
1147,151.467,8323,6/23/15,6/19/15,17:01:16,15,33.8,AH0,255,,,0:00:02,0,0
1148,151.467,8323,6/23/15,6/19/15,17:01:18,15,33.8,AH0,255,,,0:00:02,0,0
1149,151.467,8323,6/23/15,6/19/15,17:01:20,15,33.8,AH0,255,,,0:00:02,0,0
1150,151.467,8323,6/23/15,6/19/15,17:01:32,15,33.8,AH0,255,,,0:00:12,0,0
1151,151.467,8323,6/23/15,6/19/15,17:01:34,15,33.8,AH0,255,,,0:00:02,0,0
1152,151.467,8323,6/23/15,6/19/15,17:01:36,15,33.8,AH0,255,,,0:00:02,0,0
1153,151.467,8323,6/23/15,6/19/15,17:01:38,15,33.8,AH0,255,,,0:00:02,0,0
1154,151.467,8323,6/23/15,6/19/15,17:01:39,15,33.8,AH0,255,,,0:00:01,0,0
1155,151.467,8323,6/23/15,6/19/15,17:01:52,15,34.1,AH0,255,,,0:00:13,0,0
1156,151.467,8323,6/23/15,6/19/15,17:01:54,15,33.8,AH0,255,,,0:00:02,0,0
1157,151.467,8323,6/23/15,6/19/15,17:01:55,15,33.8,AH0,255,,,0:00:01,0,0
1158,151.467,8323,6/23/15,6/19/15,17:01:57,15,33.8,AH0,255,,,0:00:02,0,0
1159,151.467,8323,6/23/15,6/19/15,17:01:59,15,33.8,AH0,255,,,0:00:02,0,0
1160,151.467,8323,6/23/15,6/19/15,17:02:13,15,33.8,AH0,255,,,0:00:14,0,0
1161,151.467,8323,6/23/15,6/19/15,17:02:15,15,33.8,AH0,255,,,0:00:02,0,0
1162,151.467,8323,6/23/15,6/19/15,17:02:17,15,33.8,AH0,255,,,0:00:02,0,0
1163,151.467,8323,6/23/15,6/19/15,17:02:18,15,33.8,AH0,255,,,0:00:01,0,0
1164,151.467,8323,6/23/15,6/19/15,17:02:33,15,33.8,AH0,255,,,0:00:15,0,0
1165,151.467,8323,6/23/15,6/19/15,17:02:34,15,33.8,AH0,255,,,0:00:01,0,0
1166,151.467,8323,6/23/15,6/19/15,17:02:36,15,33.8,AH0,255,,,0:00:02,0,0
1167,151.467,8323,6/23/15,6/19/15,17:02:38,15,33.8,AH0,255,,,0:00:02,0,0
1168,151.467,8323,6/23/15,6/19/15,17:02:40,15,33.8,AH0,255,,,0:00:02,0,0
1169,151.467,8323,6/23/15,6/19/15,17:02:52,15,33.8,AH0,255,,,0:00:12,0,0
1170,151.467,8323,6/23/15,6/19/15,17:02:54,15,33.8,AH0,255,,,0:00:02,0,0
1171,151.467,8323,6/23/15,6/19/15,17:02:56,15,33.8,AH0,255,,,0:00:02,0,0
1172,151.467,8323,6/23/15,6/19/15,17:02:57,15,33.8,AH0,255,,,0:00:01,0,0
1173,151.467,8323,6/23/15,6/19/15,17:02:59,15,33.8,AH0,255,,,0:00:02,0,0
1174,151.467,8323,6/23/15,6/19/15,17:03:13,15,33.8,AH0,255,,,0:00:14,0,0
1175,151.467,8323,6/23/15,6/19/15,17:03:15,15,33.8,AH0,255,,,0:00:02,0,0
1176,151.467,8323,6/23/15,6/19/15,17:03:17,15,33.8,AH0,255,,,0:00:02,0,0
1177,151.467,8323,6/23/15,6/19/15,17:03:19,15,33.8,AH0,255,,,0:00:02,0,0
1178,151.467,8323,6/23/15,6/19/15,17:03:33,15,33.8,AH0,255,,,0:00:14,0,0
1179,151.467,8323,6/23/15,6/19/15,17:03:35,15,33.8,AH0,255,,,0:00:02,0,0
1180,151.467,8323,6/23/15,6/19/15,17:03:36,15,33.8,AH0,255,,,0:00:01,0,0
1181,151.467,8323,6/23/15,6/19/15,17:03:38,15,33.8,AH0,255,,,0:00:02,0,0
1182,151.467,8323,6/23/15,6/19/15,17:03:52,15,33.8,AH0,255,,,0:00:14,0,0
1183,151.467,8323,6/23/15,6/19/15,17:03:54,15,33.8,AH0,255,,,0:00:02,0,0
1184,151.467,8323,6/23/15,6/19/15,17:03:56,15,33.8,AH0,255,,,0:00:02,0,0
1185,151.467,8323,6/23/15,6/19/15,17:03:58,15,33.8,AH0,255,,,0:00:02,0,0
1186,151.467,8323,6/23/15,6/19/15,17:04:00,15,33.8,AH0,255,,,0:00:02,0,0
1187,151.467,8323,6/23/15,6/19/15,17:04:12,15,33.8,AH0,255,,,0:00:12,0,0
1188,151.467,8323,6/23/15,6/19/15,17:04:14,15,33.8,AH0,255,,,0:00:02,0,0
1189,151.467,8323,6/23/15,6/19/15,17:04:16,15,33.8,AH0,255,,,0:00:02,0,0
1190,151.467,8323,6/23/15,6/19/15,17:04:17,15,33.8,AH0,255,,,0:00:01,0,0
1191,151.467,8323,6/23/15,6/19/15,17:04:19,15,33.8,AH0,255,,,0:00:02,0,0
1192,151.467,8323,6/23/15,6/19/15,17:04:33,15,33.8,AH0,255,,,0:00:14,0,0
1193,151.467,8323,6/23/15,6/19/15,17:04:35,15,33.8,AH0,255,,,0:00:02,0,0
1194,151.467,8323,6/23/15,6/19/15,17:04:37,15,33.8,AH0,255,,,0:00:02,0,0
1195,151.467,8323,6/23/15,6/19/15,17:04:39,15,33.8,AH0,255,,,0:00:02,0,0
1196,151.467,8323,6/23/15,6/19/15,17:04:53,15,33.8,AH0,255,,,0:00:14,0,0
1197,151.467,8323,6/23/15,6/19/15,17:04:55,15,33.8,AH0,255,,,0:00:02,0,0
1198,151.467,8323,6/23/15,6/19/15,17:04:56,15,33.8,AH0,255,,,0:00:01,0,0
1199,151.467,8323,6/23/15,6/19/15,17:04:58,15,33.8,AH0,255,,,0:00:02,0,0
1200,151.467,8323,6/23/15,6/19/15,17:05:00,15,33.8,AH0,255,,,0:00:02,0,0
1201,151.467,8323,6/23/15,6/19/15,17:05:12,15,33.8,AH0,255,,,0:00:12,0,0
1202,151.467,8323,6/23/15,6/19/15,17:05:14,15,33.8,AH0,255,,,0:00:02,0,0
1203,151.467,8323,6/23/15,6/19/15,17:05:16,15,33.9,AH0,255,,,0:00:02,0,0
1204,151.467,8323,6/23/15,6/19/15,17:05:18,15,33.9,AH0,255,,,0:00:02,0,0
1205,151.467,8323,6/23/15,6/19/15,17:05:19,15,33.8,AH0,255,,,0:00:01,0,0
1206,151.467,8323,6/23/15,6/19/15,17:05:32,15,33.9,AH0,255,,,0:00:13,0,0
1207,151.467,8323,6/23/15,6/19/15,17:05:34,15,33.9,AH0,255,,,0:00:02,0,0
1208,151.467,8323,6/23/15,6/19/15,17:05:35,15,33.9,AH0,255,,,0:00:01,0,0
1209,151.467,8323,6/23/15,6/19/15,17:05:37,15,33.9,AH0,255,,,0:00:02,0,0
1210,151.467,8323,6/23/15,6/19/15,17:05:39,15,33.9,AH0,255,,,0:00:02,0,0
1211,151.467,8323,6/23/15,6/19/15,17:05:53,15,33.9,AH0,255,,,0:00:14,0,0
1212,151.467,8323,6/23/15,6/19/15,17:05:55,15,33.9,AH0,255,,,0:00:02,0,0
1213,151.467,8323,6/23/15,6/19/15,17:05:57,15,33.9,AH0,255,,,0:00:02,0,0
1214,151.467,8323,6/23/15,6/19/15,17:05:58,15,33.9,AH0,255,,,0:00:01,0,0
1215,151.467,8323,6/23/15,6/19/15,17:06:13,15,33.9,AH0,255,,,0:00:15,0,0
1216,151.467,8323,6/23/15,6/19/15,17:06:14,15,33.9,AH0,255,,,0:00:01,0,0
1217,151.467,8323,6/23/15,6/19/15,17:06:16,15,33.9,AH0,255,,,0:00:02,0,0
1218,151.467,8323,6/23/15,6/19/15,17:06:18,15,33.9,AH0,255,,,0:00:02,0,0
1219,151.467,8323,6/23/15,6/19/15,17:06:20,15,33.9,AH0,255,,,0:00:02,0,0
1220,151.467,8323,6/23/15,6/19/15,17:06:32,15,33.9,AH0,255,,,0:00:12,0,0
1221,151.467,8323,6/23/15,6/19/15,17:06:34,15,33.9,AH0,255,,,0:00:02,0,0
1222,151.467,8323,6/23/15,6/19/15,17:06:36,15,33.8,AH0,255,,,0:00:02,0,0
1223,151.467,8323,6/23/15,6/19/15,17:06:37,15,33.9,AH0,255,,,0:00:01,0,0
1224,151.467,8323,6/23/15,6/19/15,17:06:39,15,33.9,AH0,255,,,0:00:02,0,0
1225,151.467,8323,6/23/15,6/19/15,17:06:53,15,33.9,AH0,255,,,0:00:14,0,0
1226,151.467,8323,6/23/15,6/19/15,17:06:55,15,33.9,AH0,255,,,0:00:02,0,0
1227,151.467,8323,6/23/15,6/19/15,17:06:57,15,33.9,AH0,255,,,0:00:02,0,0
1228,151.467,8323,6/23/15,6/19/15,17:06:59,15,33.9,AH0,255,,,0:00:02,0,0
1229,151.467,8323,6/23/15,6/19/15,17:07:13,15,33.9,AH0,255,,,0:00:14,0,0
1230,151.467,8323,6/23/15,6/19/15,17:07:15,15,33.9,AH0,255,,,0:00:02,0,0
1231,151.467,8323,6/23/15,6/19/15,17:07:16,15,33.9,AH0,255,,,0:00:01,0,0
1232,151.467,8323,6/23/15,6/19/15,17:07:18,15,33.9,AH0,255,,,0:00:02,0,0
1233,151.467,8323,6/23/15,6/19/15,17:07:32,15,33.9,AH0,255,,,0:00:14,0,0
1234,151.467,8323,6/23/15,6/19/15,17:07:34,15,33.9,AH0,255,,,0:00:02,0,0
1235,151.467,8323,6/23/15,6/19/15,17:07:36,15,33.9,AH0,255,,,0:00:02,0,0
1236,151.467,8323,6/23/15,6/19/15,17:07:38,15,33.9,AH0,255,,,0:00:02,0,0
1237,151.467,8323,6/23/15,6/19/15,17:07:39,15,33.9,AH0,255,,,0:00:01,0,0
1238,151.467,8323,6/23/15,6/19/15,17:07:52,15,33.9,AH0,255,,,0:00:13,0,0
1239,151.467,8323,6/23/15,6/19/15,17:07:54,15,33.9,AH0,255,,,0:00:02,0,0
1240,151.467,8323,6/23/15,6/19/15,17:07:55,15,33.9,AH0,255,,,0:00:01,0,0
1241,151.467,8323,6/23/15,6/19/15,17:07:57,15,33.9,AH0,255,,,0:00:02,0,0
1242,151.467,8323,6/23/15,6/19/15,17:07:59,15,33.9,AH0,255,,,0:00:02,0,0
1243,151.467,8323,6/23/15,6/19/15,17:08:13,15,33.9,AH0,255,,,0:00:14,0,0
1244,151.467,8323,6/23/15,6/19/15,17:08:15,15,33.9,AH0,255,,,0:00:02,0,0
1245,151.467,8323,6/23/15,6/19/15,17:08:17,15,33.9,AH0,255,,,0:00:02,0,0
1246,151.467,8323,6/23/15,6/19/15,17:08:18,15,33.9,AH0,255,,,0:00:01,0,0
1247,151.467,8323,6/23/15,6/19/15,17:08:33,15,33.9,AH0,255,,,0:00:15,0,0
1248,151.467,8323,6/23/15,6/19/15,17:08:34,15,33.9,AH0,255,,,0:00:01,0,0
1249,151.467,8323,6/23/15,6/19/15,17:08:36,15,33.9,AH0,255,,,0:00:02,0,0
1250,151.467,8323,6/23/15,6/19/15,17:08:38,15,33.9,AH0,255,,,0:00:02,0,0
1251,151.467,8323,6/23/15,6/19/15,17:08:40,15,33.9,AH0,255,,,0:00:02,0,0
1252,151.467,8323,6/23/15,6/19/15,17:08:52,15,33.9,AH0,255,,,0:00:12,0,0
1253,151.467,8323,6/23/15,6/19/15,17:08:54,15,33.9,AH0,255,,,0:00:02,0,0
1254,151.467,8323,6/23/15,6/19/15,17:08:56,15,33.9,AH0,255,,,0:00:02,0,0
1255,151.467,8323,6/23/15,6/19/15,17:08:57,15,33.9,AH0,255,,,0:00:01,0,0
1256,151.467,8323,6/23/15,6/19/15,17:08:59,15,33.9,AH0,255,,,0:00:02,0,0
1257,151.467,8323,6/23/15,6/19/15,17:09:13,15,33.8,AH0,255,,,0:00:14,0,0
1258,151.467,8323,6/23/15,6/19/15,17:09:15,15,33.9,AH0,255,,,0:00:02,0,0
1259,151.467,8323,6/23/15,6/19/15,17:09:17,15,33.9,AH0,255,,,0:00:02,0,0
1260,151.467,8323,6/23/15,6/19/15,17:09:19,15,33.9,AH0,255,,,0:00:02,0,0
1261,151.467,8323,6/23/15,6/19/15,17:09:33,15,33.9,AH0,255,,,0:00:14,0,0
1262,151.467,8323,6/23/15,6/19/15,17:09:35,15,33.9,AH0,255,,,0:00:02,0,0
1263,151.467,8323,6/23/15,6/19/15,17:09:36,15,33.9,AH0,255,,,0:00:01,0,0
1264,151.467,8323,6/23/15,6/19/15,17:09:38,15,33.9,AH0,255,,,0:00:02,0,0
1265,151.467,8323,6/23/15,6/19/15,17:09:52,15,33.9,AH0,255,,,0:00:14,0,0
1266,151.467,8323,6/23/15,6/19/15,17:09:54,15,33.9,AH0,255,,,0:00:02,0,0
1267,151.467,8323,6/23/15,6/19/15,17:09:56,15,33.9,AH0,255,,,0:00:02,0,0
1268,151.467,8323,6/23/15,6/19/15,17:09:58,15,33.9,AH0,255,,,0:00:02,0,0
1269,151.467,8323,6/23/15,6/19/15,17:09:59,15,33.9,AH0,255,,,0:00:01,0,0
1270,151.467,8323,6/23/15,6/19/15,17:10:12,15,33.9,AH0,255,,,0:00:13,0,0
1271,151.467,8323,6/23/15,6/19/15,17:10:14,15,33.9,AH0,255,,,0:00:02,0,0
1272,151.467,8323,6/23/15,6/19/15,17:10:15,15,33.9,AH0,255,,,0:00:01,0,0
1273,151.467,8323,6/23/15,6/19/15,17:10:17,15,33.9,AH0,255,,,0:00:02,0,0
1274,151.467,8323,6/23/15,6/19/15,17:10:19,15,33.9,AH0,255,,,0:00:02,0,0
1275,151.467,8323,6/23/15,6/19/15,17:10:33,15,33.9,AH0,255,,,0:00:14,0,0
1276,151.467,8323,6/23/15,6/19/15,17:10:35,15,33.9,AH0,255,,,0:00:02,0,0
1277,151.467,8323,6/23/15,6/19/15,17:10:37,15,33.9,AH0,255,,,0:00:02,0,0
1278,151.467,8323,6/23/15,6/19/15,17:10:38,15,33.9,AH0,255,,,0:00:01,0,0
1279,151.467,8323,6/23/15,6/19/15,17:10:53,15,33.9,AH0,255,,,0:00:15,0,0
1280,151.467,8323,6/23/15,6/19/15,17:10:54,15,33.9,AH0,255,,,0:00:01,0,0
1281,151.467,8323,6/23/15,6/19/15,17:10:56,15,33.9,AH0,255,,,0:00:02,0,0
1282,151.467,8323,6/23/15,6/19/15,17:10:58,15,33.9,AH0,255,,,0:00:02,0,0
1283,151.467,8323,6/23/15,6/19/15,17:11:00,15,33.8,AH0,255,,,0:00:02,0,0
1284,151.467,8323,6/23/15,6/19/15,17:11:12,15,33.8,AH0,255,,,0:00:12,0,0
1285,151.467,8323,6/23/15,6/19/15,17:11:14,15,33.8,AH0,255,,,0:00:02,0,0
1286,151.467,8323,6/23/15,6/19/15,17:11:16,15,33.8,AH0,255,,,0:00:02,0,0
1287,151.467,8323,6/23/15,6/19/15,17:11:17,15,33.8,AH0,255,,,0:00:01,0,0
1288,151.467,8323,6/23/15,6/19/15,17:11:19,15,33.8,AH0,255,,,0:00:02,0,0
1289,151.467,8323,6/23/15,6/19/15,17:11:32,15,33.8,AH0,255,,,0:00:13,0,0
